Timestamp, Left Stick X, Left Stick Y, Right Stick X, Right Stick Y, D-Pad Up, D-Pad Right,D-Pad Down, D-Pad Left, Button North, Button East, Button South, Button West, L1, R1, L2, R2, L3, R3,Gyroscope X, Gyroscope Y, Gyroscope Z, Accelerometer X, Accelerometer Y, Accelerometer Z,Touch 1, Touch 2, Touch 1 Pos X, Touch 1 Pos Y, Touch 2 Pos X, Touch 2 Pos Y
7.595126,-0.7078201,-0.7869061,0.09309565,0.04231621,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1309814,-1.104858,-0.1669922,0,0,0,0,0,0
7.600126,-0.6921572,-0.8029023,0.1666701,0.121893,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2731249,0.05247597,-0.005997253,0.1352539,-0.9984131,-0.1850586,0,0,0,0,0,0
7.605126,-0.6843418,-0.8109252,0.2049975,0.182532,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1550293,-0.9382324,-0.206543,0,0,0,0,0,0
7.610126,-0.6765366,-0.8189653,0.2489189,0.2489189,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1473389,-0.8468018,-0.1196289,0,0,0,0,0,0
7.615127,-0.6531755,-0.8431901,0.3042625,0.3510722,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1479492,-0.8308105,-0.27771,0,0,0,0,0,0
7.620127,-0.645405,-0.851301,0.3259021,0.3945131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2269287,-0.7990723,-0.357666,0,0,0,0,0,0
7.625127,-0.6215177,-0.8669578,0.365092,0.4572511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.1649245,0.04822791,-0.05572448,0.3361816,-0.7445068,-0.6070557,0,0,0,0,0,0
7.630127,-0.6054335,-0.8745151,0.3830382,0.4761129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3411865,-0.704834,-0.6322021,0,0,0,0,0,0
7.635127,-0.5893879,-0.882104,0.4070764,0.4791254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3167725,-0.6854248,-0.5981445,0,0,0,0,0,0
7.640127,-0.5656855,-0.8979762,0.4888266,0.4888266,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.06572525,0.009246519,-0.06222657,0.2659912,-0.75354,-0.4985352,0,0,0,0,0,0
7.645127,-0.5497247,-0.9056615,0.5531238,0.4714545,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2435303,-0.7722168,-0.430542,0,0,0,0,0,0
7.650127,-0.533796,-0.9133843,0.6267567,0.446611,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2392578,-0.784668,-0.3898926,0,0,0,0,0,0
7.655128,-0.5020276,-0.9289486,0.7940463,0.3567455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2727051,-0.8374023,-0.3973389,0,0,0,0,0,0
7.660128,-0.494375,-0.937335,0.8810832,0.3143953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2553711,-0.8577881,-0.34021,0,0,0,0,0,0
7.665128,-0.4867211,-0.9457425,0.9689015,0.2549741,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2304688,-0.8692627,-0.2950439,0,0,0,0,0,0
7.670128,-0.4708884,-0.953648,1,0.1217254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1315918,-0.8106689,-0.3209229,0,0,0,0,0,0
7.675128,-0.4708884,-0.953648,1,0.035298,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2473145,-0.8382568,-0.3284912,0,0,0,0,0,0
7.680128,-0.4627222,-0.9531286,1,-0.113854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0727167,0.0207405,0.03923203,0.276001,-0.8994141,-0.3354492,0,0,0,0,0,0
7.685128,-0.4627222,-0.9531286,1,-0.1532514,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2236328,-0.9141846,-0.3436279,0,0,0,0,0,0
7.690128,-0.4627222,-0.9531286,1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1848145,-0.9051514,-0.3596191,0,0,0,0,0,0
7.695128,-0.4627222,-0.9531286,1,-0.2403741,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05628077,0.002998566,0.03390685,0.2003174,-0.9160156,-0.3762207,0,0,0,0,0,0
7.700129,-0.4627222,-0.9531286,1,-0.2642672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05922288,0.0007496566,0.03548375,0.2086182,-0.9398193,-0.376709,0,0,0,0,0,0
7.705129,-0.4627222,-0.9531286,1,-0.3122526,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2172852,-0.9858398,-0.3751221,0,0,0,0,0,0
7.710129,-0.4627222,-0.9531286,1,-0.3283107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2200928,-1.019653,-0.371582,0,0,0,0,0,0
7.715129,-0.4627222,-0.9531286,1,-0.3524597,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0004997711,-0.02223982,0.01599267,0.2089844,-1.040527,-0.3624268,0,0,0,0,0,0
7.720129,-0.4627222,-0.9531286,1,-0.3686016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1950684,-1.047485,-0.3468018,0,0,0,0,0,0
7.725129,-0.4627222,-0.9531286,1,-0.3766855,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1887207,-1.047729,-0.3548584,0,0,0,0,0,0
7.730129,-0.4627222,-0.9531286,1,-0.3928797,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.04173089,-0.0259881,-0.00674691,0.1907959,-1.021118,-0.3814697,0,0,0,0,0,0
