,Left Stick X,LeftStickY,Right Stick X,Right Stick Y,Button South,Button West,L1,R1,R2,Gyroscope X,Gyroscope Y,Gyroscope Z,Accelerometer X,Accelerometer Y,Accelerometer Z
658,-0.2802319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5524185,-0.2756135,-0.5013447,-0.3824463,-1.072998,-0.2696533
659,-0.3122526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5930554,-0.2779779,-0.4477329,-0.3613281,-1.127686,-0.2806396
660,-0.3444016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2801445,-0.1399473,-0.1961761,-0.3262939,-1.161987,-0.2918701
661,-0.3847782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2228979,-0.1381867,-0.1639249,-0.2701416,-1.139893,-0.3353271
662,-0.433522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283603,-0.2607847,-0.2578821,-0.2180176,-1.061157,-0.3548584
663,-0.4498426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1662956,-0.2463761,-0.209815,-0.1901855,-1.002319,-0.3961182
664,-0.4580168,1.0,-0.01823836,0.01823836,0.0,0.0,0.0,0.0,0.0,0.0414058,-0.2433965,-0.1604126,-0.1789551,-0.8787842,-0.4777832
665,-0.4580168,1.0,-0.06767011,0.06137522,0.0,0.0,0.0,0.0,0.0,0.003979166,-0.2375337,-0.1671979,-0.1785889,-0.7974854,-0.5174561
666,-0.4580168,1.0,-0.1268218,0.1045723,0.0,0.0,0.0,0.0,0.0,-0.006247648,-0.1167061,-0.1112081,-0.1745605,-0.7480469,-0.5577393
667,-0.4580168,1.0,-0.1899552,0.1524993,0.0,0.0,0.0,0.0,0.0,-0.01974096,-0.1151972,-0.1314398,-0.1599121,-0.7485352,-0.5853271
668,-0.4416777,1.0,-0.3105999,0.210204,0.0,0.0,0.0,0.0,0.0,-0.06960794,-0.2227608,-0.2819881,-0.118042,-0.706543,-0.6026611
669,-0.3686016,1.0,-0.4360832,0.2712644,0.0,0.0,0.0,0.0,0.0,-0.05455342,-0.2274031,-0.3293793,-0.1553955,-0.6525879,-0.6075439
670,-0.2882255,1.0,-0.525431,0.3038206,0.0,0.0,0.0,0.0,0.0,0.02331639,-0.1880741,-0.326073,-0.1311035,-0.6318359,-0.6286621
671,-0.2006854,1.0,-0.605929,0.3268344,0.0,0.0,0.0,0.0,0.0,0.07222281,-0.08296876,-0.1466948,-0.1243896,-0.6358643,-0.5950928
