,Left Stick X RMS,Left Stick Y RMS,Right Stick X RMS,Right Stick Y RMS,Button South RMS,Button West RMS,L1 RMS,R1 RMS,R2 RMS,Gyroscope X RMS,Gyroscope Y RMS,Gyroscope Z RMS,Accelerometer X RMS,Accelerometer Y RMS,Accelerometer Z RMS
43,0.7535752,0.8015936,0.46169698,0.4906905,0.3423266,0.0,0.0,0.0,0.7905694,0.048473407,0.014289385,0.010322777,0.06478293,1.0060817,0.20680045
44,0.7233631,0.8427626,0.5007785,0.5610603,0.3423266,0.0,0.0,0.0,0.8244316,0.042839624,0.013396168,0.0076847957,0.06319295,1.0031722,0.19878182
45,0.67728364,0.88793206,0.5092789,0.497572,0.3423266,0.0,0.0,0.0,0.81009257,0.048927307,0.016430866,0.010905726,0.07026332,1.0039574,0.18869184
46,0.63205683,0.9123299,0.60648006,0.4895188,0.26516503,0.0,0.0,0.0,0.833854,0.048910215,0.014668667,0.010767438,0.06237664,1.0020423,0.18688169
47,0.6336007,0.9123299,0.6802462,0.53404933,0.0,0.0,0.0,0.0,0.875,0.046747036,0.015393427,0.011520283,0.06302784,1.0053706,0.17668246
48,0.65126,0.9067598,0.679286,0.43626884,0.0,0.0,0.0,0.0,0.8705243,0.052243453,0.016046729,0.012402983,0.0634101,1.0033149,0.17923176
49,0.6033815,0.9293503,0.64473087,0.43474576,0.0,0.0,0.0,0.0,0.875,0.04820286,0.01684235,0.0132162925,0.06764645,1.0057489,0.1721839
50,0.5974364,0.92768675,0.58634686,0.39454257,0.0,0.0,0.0,0.0,0.84779125,0.05197363,0.017644452,0.015655508,0.070802994,1.0088239,0.1746989
51,0.5873925,0.90899265,0.5365269,0.3738598,0.0,0.0,0.0,0.0,0.8196798,0.061512373,0.018148383,0.016400917,0.07207854,1.0082486,0.18691114
52,0.57990986,0.89148104,0.500294,0.2563656,0.0,0.0,0.0,0.0,0.78062475,0.06342156,0.019081226,0.018558271,0.07252002,1.0168028,0.19100611
53,0.5513359,0.8709559,0.48481548,0.2975851,0.0,0.0,0.0,0.0,0.7551904,0.059096973,0.025686776,0.032561805,0.069281295,1.0436325,0.2143778
54,0.5815569,0.80825436,0.3491017,0.3065654,0.0,0.0,0.0,0.0,0.75,0.074803665,0.029536035,0.03972136,0.08460249,1.0446035,0.23030993
55,0.67567,0.73336333,0.16417836,0.23415914,0.0,0.0,0.0,0.0,0.7180703,0.083741896,0.033395335,0.043963633,0.097969845,1.0339816,0.26691896
56,0.71790224,0.6696049,0.32222927,0.25591233,0.0,0.0,0.0,0.0,0.71260965,0.08341747,0.033368416,0.04480207,0.120149866,1.0376672,0.2721378
57,0.7680932,0.6167915,0.38528556,0.35720393,0.0,0.0,0.0,0.0,0.70710677,0.09134383,0.033552613,0.046030648,0.1311193,1.0331321,0.29802012
58,0.81294036,0.5510715,0.3836914,0.37789524,0.0,0.0,0.0,0.0,0.69033504,0.0956773,0.036464218,0.046882696,0.14222506,1.0288613,0.30214405
59,0.82017964,0.5724215,0.46641958,0.3944475,0.0,0.0,0.0,0.0,0.6789238,0.09589531,0.036478214,0.04781909,0.14753588,1.0348631,0.30944595
60,0.8498374,0.5310923,0.48699233,0.39908516,0.0,0.0,0.0,0.0,0.69033504,0.10413659,0.03720445,0.049598657,0.16341887,1.0262456,0.31997126
61,0.85958356,0.5702877,0.47153208,0.3611909,0.0,0.0,0.0,0.0,0.73951,0.10734606,0.03446186,0.045126554,0.16735081,0.99391735,0.31800374
62,0.84502,0.6491803,0.49581167,0.34498957,0.0,0.0,0.0,0.0,0.73420876,0.09564005,0.030609138,0.038902227,0.17104281,1.0035714,0.30996948
63,0.7722572,0.7325754,0.56034565,0.3546324,0.0,0.0,0.0,0.0,0.74477345,0.09417822,0.026068706,0.034670893,0.16784255,1.0169507,0.29422003
64,0.7037902,0.8008127,0.4855569,0.37007558,0.0,0.0,0.0,0.0,0.7551904,0.09410563,0.027306361,0.034324776,0.15606594,1.0100838,0.2952444
65,0.60999954,0.86434436,0.44678667,0.2761128,0.0,0.0,0.0,0.0,0.75,0.08864409,0.026480716,0.032581147,0.14973113,1.0181941,0.2770703
66,0.5508977,0.8959857,0.44575477,0.2472564,0.0,0.0,0.0,0.0,0.76034534,0.08568934,0.02306825,0.035100684,0.14775535,1.0188421,0.28936404
67,0.59712255,0.84585756,0.3569448,0.21840478,0.0,0.0,0.0,0.0,0.7756046,0.07931883,0.02389622,0.035403334,0.14994149,1.0103363,0.2885016
68,0.5740952,0.86558133,0.32822347,0.21054552,0.0,0.0,0.0,0.0,0.77055174,0.07789467,0.02882601,0.037288632,0.1404896,1.0145407,0.28769714
69,0.5452822,0.88041806,0.32822204,0.21931025,0.0,0.0,0.0,0.0,0.7756046,0.07618024,0.027870188,0.037979092,0.1443644,1.0149045,0.2934616
70,0.58346695,0.8677353,0.35869765,0.2463222,0.0,0.0,0.0,0.0,0.7856128,0.07912965,0.029548446,0.038231503,0.13628046,1.0026739,0.2915604
71,0.61310023,0.8567447,0.32211015,0.24269524,0.0,0.0,0.0,0.0,0.7856128,0.074513145,0.031873938,0.038216937,0.13535586,1.0004236,0.29154462
72,0.61620224,0.8587949,0.3202063,0.19878773,0.0,0.0,0.0,0.0,0.7856128,0.07731166,0.03228516,0.039313752,0.1375645,0.9998661,0.29633507
73,0.6237489,0.8587949,0.30939022,0.289599,0.0,0.0,0.0,0.0,0.7905694,0.0812301,0.034218118,0.040095363,0.13720153,0.9986887,0.29874676
74,0.5788416,0.8827683,0.31143504,0.3193972,0.0,0.0,0.0,0.0,0.7905694,0.07834304,0.034084342,0.038319137,0.13076222,0.99629897,0.28983542
75,0.49044663,0.9384588,0.31159177,0.32120344,0.0,0.0,0.0,0.0,0.78062475,0.08205448,0.03457994,0.038298294,0.1286743,0.9971368,0.2930421
76,0.42087883,0.9650309,0.3208483,0.32130888,0.0,0.0,0.0,0.0,0.78062475,0.07224091,0.029491035,0.034269717,0.12569052,0.98917305,0.29500645
77,0.42203543,0.966305,0.4313279,0.32893825,0.0,0.0,0.0,0.0,0.76546556,0.06530532,0.026842833,0.02908273,0.1160748,0.9919134,0.28544736
78,0.3740897,0.98772573,0.409791,0.30273935,0.0,0.0,0.0,0.0,0.7551904,0.062029455,0.025035687,0.028919809,0.11493244,0.99481404,0.28701818
79,0.37837642,0.995909,0.35307893,0.2831823,0.0,0.0,0.0,0.0,0.78062475,0.057809707,0.021395573,0.027492097,0.107402444,0.99556303,0.27690464
80,0.38292605,0.9958883,0.38727447,0.30120713,0.0,0.0,0.0,0.0,0.8149003,0.049495418,0.01850373,0.028025758,0.09854548,0.99520195,0.26699105
81,0.38645765,0.9958883,0.4354291,0.2910018,0.0,0.0,0.0,0.0,0.8431711,0.036276378,0.014656001,0.02661413,0.090933666,0.98853886,0.26109233
82,0.4143245,0.9958551,0.45702472,0.26050025,0.0,0.0,0.0,0.0,0.875,0.03300505,0.013107588,0.02316629,0.08667374,0.99110615,0.251772
83,0.4662449,0.9920727,0.53980243,0.25906292,0.0,0.0,0.0,0.0,0.90571105,0.02226355,0.009427397,0.020453287,0.075215235,0.9884591,0.23830134
84,0.49480382,0.99115556,0.6391819,0.27829844,0.0,0.0,0.0,0.0,0.9354144,0.018954778,0.008502857,0.018127117,0.06367865,0.99647504,0.22175586
85,0.5469743,0.97321653,0.59763527,0.3857248,0.0,0.0,0.0,0.0,0.93122905,0.017136045,0.009532006,0.016557166,0.07218105,0.9991146,0.21618572
86,0.6216751,0.91761297,0.5746931,0.42520702,0.0,0.0,0.0,0.0,0.9601432,0.04094321,0.021431934,0.020652685,0.080052294,0.9910691,0.23343249
87,0.67352116,0.8643203,0.669145,0.4272909,0.0,0.0,0.0,0.0,0.9601432,0.041901417,0.0211961,0.020814525,0.08166317,0.9948289,0.22836334
88,0.7076169,0.83776855,0.73983634,0.4127383,0.0,0.0,0.0,0.0,0.9601432,0.041937783,0.021970142,0.017790698,0.08054354,0.9926861,0.2316309
89,0.7625103,0.80628586,0.79352367,0.3606111,0.0,0.0,0.0,0.0,0.9601432,0.04202091,0.021943456,0.017857406,0.07938459,0.9913496,0.23375732
90,0.7969795,0.78248626,0.85681146,0.35950693,0.0,0.0,0.0,0.0,0.9601432,0.04279333,0.021819688,0.017628446,0.07548898,0.9906386,0.24242613
91,0.8299303,0.7425008,0.8292663,0.44208667,0.0,0.0,0.0,0.0,0.9270248,0.043765165,0.021728298,0.018550886,0.087481074,0.9951665,0.25278288
92,0.87850016,0.67944294,0.7979991,0.45936945,0.0,0.0,0.0,0.0,0.89267856,0.051371597,0.02303847,0.023610804,0.096785605,0.988115,0.25896296
93,0.85533607,0.69483256,0.85444796,0.3768756,0.0,0.0,0.0,0.0,0.90571105,0.056839235,0.023495324,0.02578904,0.09211077,0.98461246,0.26029807
94,0.8216965,0.7341363,0.91929865,0.37366074,0.0,0.0,0.0,0.0,0.8838835,0.045264076,0.014500963,0.027027398,0.08687396,1.0011551,0.25278077
95,0.8199083,0.74007446,0.8980338,0.43883684,0.0,0.0,0.0,0.0,0.8660254,0.05543731,0.02130086,0.028683115,0.09406114,0.9970643,0.25420645
96,0.7877543,0.76901823,0.8269494,0.46059376,0.0,0.0,0.0,0.0,0.8385255,0.060073934,0.021219105,0.02877661,0.10226921,1.0037419,0.25774932
97,0.7626936,0.7879359,0.7891473,0.46657845,0.0,0.0,0.0,0.0,0.8149003,0.06270438,0.022354748,0.032438964,0.107012555,1.0063945,0.25261822
98,0.7657259,0.7685624,0.7380425,0.5197663,0.0,0.0,0.0,0.0,0.7905694,0.065620735,0.023811666,0.038059346,0.11745379,1.0100619,0.2561228
99,0.73964715,0.7838934,0.7453381,0.5608182,0.0,0.0,0.0,0.0,0.80039054,0.067878366,0.024043225,0.03784555,0.11325736,1.0082369,0.23914336
100,0.7371991,0.77251434,0.753245,0.5829298,0.0,0.0,0.0,0.0,0.8052562,0.06675984,0.0232692,0.036315918,0.110250264,1.0175089,0.24554294
101,0.77078354,0.7386657,0.7231335,0.59374166,0.0,0.0,0.0,0.0,0.80039054,0.0623664,0.023069862,0.034836575,0.10974956,1.0131664,0.25682867
102,0.79359263,0.71630234,0.6427379,0.5726675,0.0,0.0,0.0,0.0,0.8052562,0.08066373,0.02636731,0.033229433,0.11275993,1.0147583,0.25870445
103,0.80284977,0.70050514,0.6118167,0.53565794,0.0,0.0,0.0,0.0,0.79549515,0.07943803,0.022166237,0.033194624,0.10983825,1.0130818,0.25522113
104,0.8635852,0.6265872,0.69718033,0.54300994,0.0,0.0,0.0,0.0,0.80039054,0.07763907,0.02241204,0.03612589,0.10750442,1.0107297,0.24860011
105,0.88785726,0.5956175,0.7076445,0.5617864,0.0,0.0,0.0,0.0,0.80039054,0.079267815,0.021953244,0.032863274,0.11111822,1.0145572,0.2498592
106,0.8918732,0.55433214,0.6805273,0.5277243,0.0,0.0,0.0,0.0,0.80039054,0.08317974,0.021122595,0.027898388,0.105923906,1.0090778,0.24389173
107,0.9257652,0.47752926,0.6571084,0.42035693,0.0,0.0,0.0,0.0,0.81009257,0.08121646,0.020549525,0.027331576,0.106619716,1.0118818,0.25859877
108,0.9313588,0.46689218,0.6617022,0.35800034,0.0,0.0,0.0,0.0,0.8052562,0.07747642,0.020032419,0.025368735,0.10275488,1.0066524,0.24584734
109,0.91261667,0.4045034,0.64167124,0.33045977,0.0,0.0,0.0,0.0,0.81009257,0.08168522,0.0202986,0.027456162,0.10445255,1.0102514,0.23238645
110,0.91011375,0.35956934,0.6342968,0.32658392,0.0,0.0,0.0,0.0,0.81009257,0.06690149,0.018265702,0.032337572,0.10121911,1.0001078,0.2140799
111,0.87535375,0.4347473,0.60208863,0.3257921,0.0,0.0,0.0,0.0,0.81009257,0.07427778,0.0198323,0.035860885,0.10976948,1.0050516,0.2129463
112,0.80580115,0.4061179,0.49844453,0.2805755,0.0,0.0,0.0,0.0,0.81009257,0.07654357,0.019955833,0.03406494,0.11629146,1.0093172,0.2189854
113,0.7644746,0.32234097,0.41211474,0.22455998,0.0,0.0,0.0,0.0,0.8052562,0.07277129,0.019563736,0.035218187,0.11300937,1.0058413,0.2196762
114,0.77048886,0.31277096,0.40066025,0.18419766,0.0,0.0,0.0,0.0,0.80039054,0.067785345,0.018796246,0.035202023,0.11131225,1.0133655,0.21595787
115,0.70525485,0.31213212,0.39861727,0.20785637,0.0,0.0,0.0,0.0,0.79549515,0.06723682,0.018890575,0.03627579,0.11000548,1.0099391,0.20654313
116,0.67715096,0.31590402,0.28793705,0.2330238,0.0,0.0,0.0,0.0,0.8052562,0.07248851,0.020248517,0.036670297,0.11429074,1.0114324,0.2088267
117,0.69007516,0.42084762,0.17709856,0.22447278,0.0,0.0,0.0,0.0,0.80039054,0.07130682,0.020247806,0.036051188,0.11107198,1.0138142,0.2067368
118,0.6648192,0.493534,0.17689078,0.21888208,0.0,0.0,0.0,0.0,0.79549515,0.067788236,0.017767461,0.030815378,0.10684795,1.0128318,0.20404918
119,0.6743828,0.462267,0.1761922,0.18630487,0.0,0.0,0.0,0.0,0.7905694,0.05608033,0.017188637,0.024951799,0.095265314,1.0186242,0.20119801
120,0.7540471,0.48114303,0.17602831,0.18369257,0.0,0.0,0.0,0.0,0.7856128,0.051150996,0.015663914,0.021886025,0.08383284,1.0155311,0.19265684
121,0.7716736,0.52574027,0.18158096,0.26457658,0.0,0.0,0.0,0.0,0.7905694,0.054026455,0.016306095,0.021101836,0.09008388,1.0204878,0.18971483
122,0.7833882,0.541392,0.21201609,0.27114198,0.0,0.0,0.0,0.0,0.78062475,0.055855207,0.020961087,0.032379176,0.09360982,1.0114053,0.19053234
123,0.8394548,0.55146337,0.2738576,0.29342526,0.0,0.0,0.0,0.0,0.78062475,0.058001254,0.021161156,0.031404592,0.08909431,1.0132455,0.1899517
124,0.82257175,0.58319014,0.2600731,0.36476186,0.0,0.0,0.0,0.0,0.78062475,0.06279887,0.022204109,0.035022575,0.0878663,1.0122974,0.19054131
125,0.8339365,0.5587366,0.25490332,0.3726799,0.0,0.0,0.0,0.0,0.79549515,0.062166646,0.022559814,0.03542131,0.08807275,1.0073006,0.19385374
126,0.84553903,0.54929066,0.30147225,0.3977542,0.0,0.0,0.0,0.0,0.8052562,0.062565036,0.022268178,0.03480673,0.09004388,1.0083395,0.20311202
127,0.86855054,0.5517826,0.37779036,0.44262955,0.0,0.0,0.0,0.0,0.81009257,0.059331622,0.021323495,0.036767583,0.09359269,1.0026865,0.20125787
128,0.87243706,0.5381542,0.40764397,0.44468,0.0,0.0,0.0,0.0,0.8196798,0.061655182,0.02204243,0.037073553,0.09200223,1.0010483,0.20098546
129,0.9088112,0.49838945,0.53776187,0.40753055,0.0,0.0,0.0,0.0,0.8149003,0.059606753,0.02125181,0.036804836,0.08205251,0.99879897,0.1989827
130,0.8665928,0.515971,0.5821564,0.41027606,0.0,0.0,0.0,0.0,0.85238636,0.054595917,0.017351475,0.025755728,0.073906,1.0048438,0.19438864
131,0.82206464,0.5886962,0.5429791,0.37053722,0.0,0.0,0.0,0.0,0.875,0.051551055,0.017036948,0.025431743,0.073472306,1.0030907,0.19404152
132,0.86180127,0.5556056,0.5412948,0.27983832,0.0,0.0,0.0,0.0,0.9013878,0.036824077,0.013729781,0.019676955,0.0658432,1.0013582,0.19394045
133,0.86481255,0.55471945,0.61694324,0.29392362,0.0,0.0,0.0,0.0,0.87945294,0.030597351,0.011958361,0.017289652,0.07434992,1.0099274,0.18625714
134,0.8648479,0.5402794,0.59695786,0.2606543,0.0,0.0,0.0,0.0,0.87945294,0.059662927,0.018236555,0.030241286,0.07407699,1.0131236,0.19195443
135,0.803565,0.5178888,0.5773303,0.30864096,0.0,0.0,0.0,0.0,0.90571105,0.066783436,0.019050412,0.028624961,0.073887326,1.0029097,0.20392919
136,0.7979211,0.51987845,0.6055226,0.32833996,0.0,0.0,0.0,0.0,0.92280143,0.064664125,0.018595641,0.028287934,0.07316379,1.0021528,0.20384873
137,0.79792106,0.5193127,0.4921619,0.32221144,0.0,0.0,0.0,0.0,0.89704376,0.0640087,0.018585196,0.029618485,0.0742504,1.0015088,0.19951601
138,0.81876737,0.5464086,0.4432043,0.43030345,0.0,0.0,0.0,0.0,0.84779125,0.06529931,0.01837603,0.03026399,0.07825098,1.004029,0.19913055
139,0.8338357,0.5258302,0.4643505,0.45617792,0.0,0.0,0.0,0.0,0.84779125,0.06594832,0.019628001,0.030480616,0.07862132,1.0057539,0.20261186
140,0.8013731,0.5882289,0.4636664,0.4597725,0.0,0.0,0.0,0.0,0.84779125,0.06602801,0.01960109,0.031135548,0.07974401,1.0003501,0.20407112
141,0.79036105,0.5773169,0.3579986,0.5440291,0.0,0.0,0.0,0.0,0.8431711,0.067856506,0.01957815,0.03258911,0.0742343,0.9973084,0.20734675
142,0.7835751,0.61971027,0.35863212,0.634925,0.0,0.0,0.0,0.0,0.8244316,0.044401027,0.015041274,0.02186201,0.078377046,0.9987482,0.20890625
143,0.8218003,0.6599171,0.33585367,0.5926412,0.0,0.0,0.0,0.0,0.79549515,0.03425098,0.018205313,0.022685409,0.082046814,1.0057818,0.21255587
144,0.8116953,0.687268,0.40623838,0.6137165,0.0,0.0,0.0,0.0,0.79549515,0.03819818,0.018676836,0.022852173,0.08114061,1.0073842,0.2160367
145,0.75831443,0.7510476,0.53801847,0.62167895,0.0,0.0,0.0,0.0,0.85238636,0.041410245,0.01957119,0.021185674,0.080205895,0.99777514,0.22815084
146,0.71265084,0.78863424,0.6313158,0.5718797,0.0,0.0,0.0,0.0,0.9013878,0.04013237,0.019499153,0.020435344,0.07522768,0.9937464,0.23975202
147,0.66572756,0.82280624,0.6803222,0.60464513,0.0,0.0,0.0,0.0,0.86150306,0.04078808,0.019062884,0.02740874,0.08597085,0.9992786,0.263016
148,0.6270315,0.84912854,0.67765504,0.60713625,0.0,0.0,0.0,0.0,0.84779125,0.049076755,0.023261387,0.037679628,0.09891826,1.0027763,0.29546165
149,0.59439766,0.8909414,0.6768981,0.5186379,0.125,0.0,0.0,0.0,0.85695684,0.051724534,0.024072971,0.040800467,0.09782411,0.9930052,0.30198336
150,0.6142443,0.87320745,0.6753425,0.4011767,0.3423266,0.0,0.0,0.0,0.8196798,0.05222166,0.02497335,0.040937122,0.08983659,0.99204504,0.29239568
151,0.6095747,0.8868195,0.71030104,0.40371326,0.3423266,0.0,0.0,0.0,0.833854,0.056782693,0.024784619,0.040143933,0.09499799,0.99615115,0.30389425
152,0.5836278,0.91709054,0.64466035,0.44975466,0.3423266,0.0,0.0,0.0,0.80039054,0.053732827,0.026830627,0.040838454,0.1011409,0.99351686,0.30636665
153,0.60242236,0.9180768,0.5466402,0.47267592,0.3423266,0.0,0.0,0.0,0.76034534,0.053207666,0.026868582,0.041406237,0.10613337,1.0024236,0.3035092
154,0.6365523,0.91174376,0.41691187,0.44244492,0.375,0.0,0.0,0.0,0.7234898,0.055267375,0.026591603,0.041892685,0.11190265,1.0059372,0.29402304
155,0.66979223,0.9091873,0.30057552,0.3664299,0.48412293,0.0,0.0,0.0,0.7234898,0.056106243,0.026531538,0.03828221,0.109834395,1.0110775,0.26718995
156,0.6770958,0.9113566,0.29954562,0.35475236,0.5448624,0.0,0.0,0.0,0.70710677,0.054514006,0.02346958,0.02862869,0.1059428,1.003339,0.23377495
157,0.6913776,0.9134734,0.41647944,0.3709472,0.53033006,0.0,0.0,0.0,0.72886896,0.055014703,0.024052583,0.023925016,0.1061556,1.0130845,0.24083085
158,0.6816749,0.9266143,0.47870365,0.4268755,0.42389563,0.0,0.0,0.0,0.81009257,0.053220205,0.022568062,0.023793131,0.110012226,1.0049324,0.24325134
159,0.7204417,0.89696974,0.46875128,0.4624358,0.42389563,0.0,0.0,0.0,0.8244316,0.046184853,0.019033274,0.023239667,0.100678064,1.0035695,0.22073455
160,0.7119015,0.8995361,0.566307,0.38919508,0.42389563,0.0,0.0,0.0,0.85695684,0.04949919,0.01594037,0.021722466,0.09767875,1.0040412,0.21671298
