,Left Stick X,LeftStickY,Right Stick X,Right Stick Y,Gyroscope X,Gyroscope Y,Gyroscope Z,Accelerometer X,Accelerometer Y,Accelerometer Z
1699,-0.433522,1.0,0.0,0.0,0.0,0.0,0.0,-0.0222168,-0.9605713,-0.2683105
1700,-0.3042357,1.0,0.0,0.0,0.0,0.0,0.0,0.3071289,-0.6853027,-0.6523438
1701,-0.2642672,1.0,0.0,0.0,0.0,0.0,0.0,0.3726807,-0.4219971,-0.9091797
1702,-0.2642672,1.0,0.0,0.0,-0.1359488,-0.04823184,-0.08921641,0.3641357,-0.4874268,-0.8911133
1703,-0.2642672,1.0,0.0,0.0,0.0,0.0,0.0,0.3299561,-0.4620361,-0.7095947
1704,-0.2802319,1.0,0.0,0.0,0.0,0.0,0.0,0.2943115,-0.5585938,-0.5192871
1705,-0.2962267,1.0,0.0,0.0,0.0,0.0,0.0,0.2679443,-0.7154541,-0.2989502
1706,-0.3283107,1.0,0.0,0.0,0.0,0.0,0.0,0.1700439,-0.8818359,-0.09033203
1707,-0.3444016,1.0,0.0,0.0,0.07022355,-0.1032111,-0.07547158,0.1488037,-1.043945,-0.01708984
1708,-0.3444016,1.0,0.0,0.0,0.0,0.0,0.0,0.1317139,-1.134277,0.07043457
1709,-0.3444016,1.0,0.0,0.0,0.0,0.0,0.0,0.3283691,-1.011841,0.1560059
1710,-0.3202776,1.0,0.0,0.0,0.0,0.0,0.0,0.2994385,-1.291626,0.1120605
1711,-0.2086106,1.0,0.0,0.0,0.0,0.0,0.0,0.1525879,-1.101318,-0.04882813
1712,-0.09812176,1.0,0.0,0.0,-0.0209921,0.1282017,0.1217042,0.09899902,-0.9122314,-0.3221436
1713,-0.035298,1.0,0.0,0.0,0.02214521,0.1031136,0.1074965,0.1311035,-0.9022217,-0.4335938
1714,0.05099206,1.0,0.0,0.0,0.0,0.0,0.0,0.19104,-0.7960205,-0.5563965
1715,0.07454614,1.0,0.0,0.0,0.1379481,-0.04498306,0.03998494,0.1618652,-0.6881104,-0.5352783
1716,0.07454614,1.0,0.0,0.0,0.0,0.0,0.0,0.1820068,-0.6395264,-0.5537109
1717,0.07454614,1.0,0.0,0.0,0.0,0.0,0.0,0.1434326,-0.7972412,-0.3692627
1718,0.01176485,1.0,0.0,0.0,0.2196673,-0.1299511,-0.07297252,0.09851074,-0.8820801,-0.2371826
1719,-0.035298,1.0,0.0,0.0,0.0,0.0,0.0,0.09655762,-0.8803711,-0.2435303
1720,-0.05736069,0.8527624,0.0,0.0,0.0,0.0,0.0,0.1087646,-0.9753418,-0.1221924
1721,-0.05430243,0.6407688,0.0,0.0,0.0,0.0,0.0,0.1112061,-1.127197,-0.03625488
1722,0.0237677,0.2350361,0.0,0.0,0.0,0.0,0.0,0.1330566,-1.2948,0.1273193
1723,0.0,0.0,0.0,0.0,0.08171923,0.03948513,0.01049605,0.08215332,-1.17334,0.1293945
1724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2132568,-1.148315,-0.03833008
1725,0.02346836,-0.0384881,0.0,0.0,0.0,0.0,0.0,0.2208252,-1.074585,-0.2312012
1726,0.07114263,-0.2239675,0.0,0.0,0.0,0.0,0.0,0.182251,-1.001465,-0.2625732
1727,0.1221238,-0.5338555,0.0,0.0,0.06072714,0.04398344,0.08496801,0.1746826,-0.989502,-0.2617188
1728,0.1628228,-0.7913944,0.0,0.0,0.0,0.0,0.0,0.1346436,-0.9613037,-0.2783203
1729,0.2086106,-1.0,0.0,0.0,0.0,0.0,0.0,0.1348877,-0.984375,-0.2280273
1730,0.1611441,-1.0,0.0,0.0,0.0,0.0,0.0,0.2058105,-0.8886719,-0.2894287
1731,0.09812176,-1.0,0.0,0.0,0.0,0.0,0.0,0.1748047,-0.8656006,-0.3123779
1732,0.06669273,-1.0,0.0,0.0,0.0,0.0,0.0,0.1553955,-0.9921875,-0.2075195
1733,0.05884144,-1.0,0.0,0.0,0.0,0.0,0.0,0.1491699,-1.039917,-0.1657715
1734,0.05884144,-1.0,0.0,0.0,0.0,0.0,0.0,0.1434326,-0.9422607,-0.1437988
1735,0.05884144,-1.0,0.0,0.0,0.0,0.0,0.0,0.166748,-0.9632568,-0.2296143
1736,0.05884144,-1.0,0.0,0.0,0.04359838,-0.03944615,-0.0355246,0.1329346,-1.096191,-0.09399414
1737,0.05884144,-1.0,0.0,0.0,0.0,0.0,0.0,0.1289063,-1.112549,0.03271484
1738,0.05884144,-1.0,0.0,0.0,0.0,0.0,0.0,0.123291,-1.233276,0.1540527
1739,0.05884144,-1.0,0.0,0.0,0.0,0.0,0.0,0.1322021,-1.214722,0.1075439
1740,0.1059862,-1.0,0.0,0.0,0.0,0.0,0.0,0.1213379,-1.193115,0.2528076
1741,0.1532514,-1.0,0.0,0.0,0.0,0.0,0.0,0.08789063,-1.089111,0.01733398
1742,0.1690417,-1.0,0.0,0.0,-0.1749341,0.1521927,0.05547911,0.144043,-0.9542236,-0.3953857
1743,0.1690417,-1.0,0.0,0.0,0.0,0.0,0.0,0.2203369,-0.7159424,-0.6036377
1744,0.1453634,-1.0,0.0,0.0,0.0,0.0,0.0,0.2960205,-0.6168213,-0.730957
1745,0.08240198,-1.0,0.0,0.0,0.0,0.0,0.0,0.3012695,-0.6687012,-0.5738525
1746,-0.01176485,-1.0,0.0,0.0,0.0,0.0,0.0,0.06677246,-1.059448,-0.1112061
1747,-0.09812176,-1.0,0.0,0.0,0.04898156,-0.05872789,0.01999247,0.2625732,-0.9093018,-0.0949707
1748,-0.1296006,-1.0,0.0,0.0,0.0,0.0,0.0,0.1618652,-0.8508301,-0.1828613
1749,-0.1848525,-1.0,0.0,0.0,0.0,0.0,0.0,0.2163086,-0.7938232,-0.2496338
1750,-0.2324234,-1.0,0.0,0.0,0.0,0.0,0.0,0.2142334,-0.9562988,-0.2210693
1751,-0.2722459,-1.0,0.0,0.0,0.06505154,-0.03644732,0.02214521,0.175415,-1.109985,-0.07019043
1752,-0.2882255,-1.0,0.0,0.0,0.0,0.0,0.0,0.2313232,-1.300171,0.005859375
1753,-0.3122526,-1.0,0.0,0.0,0.0,0.0,0.0,0.08129883,-1.272705,0.09655762
1754,-0.3605264,-1.0,0.0,0.0,-0.05490166,0.05628574,0.07981502,0.03308105,-0.8397217,-0.2124023
1755,-0.4316368,-0.9781127,0.0,0.0,0.0,0.0,0.0,-0.01489258,-0.7562256,-0.2601318
1756,-0.4790651,-0.954171,0.0,0.0,0.0,0.0,0.0,0.008178711,-0.824707,-0.1837158
1757,-0.5332183,-0.9044961,0.0,0.0,0.0,0.0,0.0,0.1151123,-1.073242,-0.2208252
1758,-0.5650892,-0.8891264,0.0,0.0,-0.03298758,0.002998871,-0.01749341,0.04943848,-0.9813232,-0.1334229
1759,-0.5798497,-0.8638577,0.0,0.0,0.0,0.0,0.0,0.08984375,-1.022339,-0.1677246
1760,-0.5952306,-0.8475138,0.0,0.0,0.0,0.0,0.0,0.1101074,-0.9760742,-0.1367188
1761,-0.618992,-0.8318937,0.0,0.0,0.0,0.0,0.0,0.229126,-1.225586,-0.1673584
1762,-0.6344488,-0.8157198,0.0,0.0,0.0,0.0,0.0,0.2530518,-1.198486,-0.1452637
1763,-0.6725762,-0.7669728,0.0,0.0,0.0,0.0,0.0,0.1970215,-1.010864,-0.0994873
1764,-0.7273781,-0.711651,0.0,0.0,-0.156691,0.04048476,0.03223786,0.1669922,-0.9697266,-0.1850586
1765,-0.7735946,-0.6479346,0.0,0.0,0.0,0.0,0.0,0.1594238,-0.8751221,-0.2456055
1766,-0.8443588,-0.5537423,0.0,0.0,-0.1061218,0.03552774,-0.0006920988,0.09118652,-0.6894531,-0.2348633
1767,-0.8837993,-0.4909996,0.0,0.0,0.0,0.0,0.0,0.02026367,-0.6414795,-0.3551025
1768,-0.9156555,-0.4362136,0.0,0.0,0.0,0.0,0.0,0.1274414,-0.6591797,-0.3173828
1769,-0.9405914,-0.4053595,0.0,0.0,0.04983111,-0.009689382,-0.03921893,0.1778564,-0.8748779,-0.3361816
1770,-0.9491243,-0.3977658,0.0,0.0,0.0,0.0,0.0,0.2736816,-1.021362,-0.3654785
1771,-0.9653503,-0.3664391,0.0,0.0,0.0,0.0,0.0,0.1829834,-1.00293,-0.2148438
1772,-0.9809743,-0.3191121,0.0,0.0,0.07147308,-0.009246519,0.02274144,0.1516113,-1.011597,-0.1737061
1773,-0.9882084,-0.2795331,0.0,0.0,0.0,0.0,0.0,0.1468506,-1.032715,-0.2043457
1774,-1.0,-0.2244794,0.0,0.0,0.0,0.0,0.0,0.1358643,-1.038452,-0.2037354
1775,-1.0,-0.1848525,0.0,0.0,0.002998871,0.01899285,0.03523673,0.1732178,-1.221191,-0.006835938
1776,-1.0,-0.1296006,0.0,0.0,0.0,0.0,0.0,0.2061768,-1.586548,0.1582031
1777,-1.0,-0.003921574,0.0,0.0,0.0,0.0,0.0,0.08178711,-1.248657,-0.01855469
1778,-1.0,0.113854,0.0,0.0,-0.1984253,0.09846293,0.0804697,0.01025391,-0.6564941,-0.4055176
1779,-1.0,0.1453634,0.0,0.0,0.0,0.0,0.0,0.02758789,-0.5181885,-0.5488281
1780,-1.0,0.1532514,0.0,0.0,0.0,0.0,0.0,0.09130859,-0.6092529,-0.449585
1781,-1.0,0.1532514,0.0,0.0,0.04544381,0.0,-0.06781969,0.1547852,-0.8762207,-0.3054199
1782,-1.0,0.1532514,0.0,0.0,0.0,0.0,0.0,0.2130127,-0.8666992,-0.2406006
1783,-1.0,0.1532514,0.0,0.0,0.0,0.0,0.0,0.1544189,-0.9317627,-0.1972656
1784,-1.0,0.1611441,0.0,0.0,0.06320611,0.008535132,-0.006228339,0.1889648,-0.9537354,-0.2109375
1785,-1.0,0.2562958,0.0,0.0,0.0,0.0,0.0,0.1872559,-1.057007,-0.1765137
1786,-1.0,0.3122526,0.0,0.0,0.0,0.0,0.0,0.2142334,-1.430786,0.04931641
1787,-1.0,0.4498426,0.0,0.0,0.0,0.0,0.0,0.06640625,-1.220825,0.05200195
1788,-0.9403506,0.6682492,0.0,0.0,-0.2673993,0.1841806,0.1374483,0.1193848,-1.130371,0.5606689
1789,-0.8370504,0.8050102,0.0,0.0,0.0,0.0,0.0,-0.05554199,-0.8551025,-0.2502441
1790,-0.6688248,0.9491705,0.0,0.0,0.0,0.0,0.0,0.145752,-0.3983154,-1.021118
1791,-0.4565729,0.9885796,0.0,0.0,0.0,0.0,0.0,0.2197266,-0.5289307,-0.9050293
1792,-0.2553117,0.9780402,0.0,0.0,0.0,0.0,0.0,0.2524414,-0.6864014,-0.5426025
1793,0.1133799,0.9735031,0.0,0.0,0.0,0.0,0.0,0.246582,-0.8168945,-0.4869385
1794,0.4893174,0.9905694,0.0,0.0,0.1492495,-0.08419792,-0.06505154,0.2115479,-0.9404297,-0.3133545
1795,0.6766679,0.9409287,0.0,0.0,0.0,0.0,0.0,0.128418,-0.9053955,-0.2642822
1796,0.779267,0.8352143,0.0,0.0,0.0,0.0,0.0,0.1610107,-1.148193,-0.1496582
1797,0.8191673,0.7951917,0.0,0.0,0.0,0.0,0.0,0.1363525,-1.145264,0.01696777
1798,0.8674718,0.7475448,0.0,0.0,0.0,0.0,0.0,0.08691406,-1.116211,-0.04919434
1799,0.9075292,0.6996371,0.0,0.0,0.0,0.0,0.0,0.04199219,-1.305298,0.229126
1800,0.922732,0.6670833,0.0,0.0,0.0,0.0,0.0,-0.0579834,-1.527344,0.5689697
1801,0.9397725,0.6598403,0.0,0.0,0.0,0.0,0.0,-0.1749268,-1.309937,0.02062988
1802,0.9634567,0.6196507,0.0,0.0,-0.2159187,0.1951765,0.05722845,0.07922363,-0.7229004,-0.6049805
1803,0.9931315,0.5304679,0.0,0.0,0.0,0.0,0.0,0.2053223,-0.4033203,-0.8936768
1804,1.0,0.3444016,0.0,0.0,0.0,0.0,0.0,0.3062744,-0.4866943,-0.876709
1805,1.0,0.1217254,0.0,0.0,0.1664373,-0.05173052,-0.1224539,0.2237549,-0.8027344,-0.4926758
1806,1.0,-0.02745281,0.0,0.0,0.0,0.0,0.0,0.2542725,-0.9251709,-0.3282471
1807,1.0,-0.2165419,0.0,0.0,0.0,0.0,0.0,0.3095703,-1.111816,-0.2437744
1808,1.0,-0.336352,0.0,0.0,0.09411713,-0.02053045,-0.03252577,0.2789307,-1.299927,-0.05712891
1809,1.0,-0.3766855,0.0,0.0,0.0,0.0,0.0,0.2224121,-1.34668,0.02331543
1810,1.0,-0.4009901,0.0,0.0,0.0,0.0,0.0,0.1982422,-1.055298,-0.05419922
1811,1.0,-0.4009901,0.0,0.0,0.0,0.0,0.0,0.114624,-1.032349,0.01855469
1812,1.0,-0.4009901,0.0,0.0,0.0,0.0,0.0,0.06640625,-0.9743652,0.4969482
1813,1.0,-0.3928797,0.0,0.0,-0.1346993,0.1584404,0.03448702,0.01477051,-0.8039551,-0.175415
1814,1.0,-0.3847782,0.0,0.0,0.0,0.0,0.0,0.1895752,-0.6982422,-0.6542969
1815,1.0,-0.3928797,0.0,0.0,-0.05572902,-0.02274144,-0.0464825,0.2872314,-0.6417236,-0.8635254
1816,1.0,-0.4825947,0.0,0.0,0.07247271,-0.08696726,-0.05847798,0.2072754,-0.7244873,-0.4346924
1817,1.0,-0.5485454,0.0,0.0,0.0,0.0,0.0,0.237915,-0.8419189,-0.3996582
1818,0.9651414,-0.6447625,0.0,0.0,0.0,0.0,0.0,0.2092285,-0.9533691,-0.2758789
1819,0.9262516,-0.7177448,0.0,0.0,0.0,0.0,0.0,0.2509766,-0.9844971,-0.2618408
1820,0.8456972,-0.8056167,0.0,0.0,0.0,0.0,0.0,0.2150879,-1.02124,-0.2390137
1821,0.7402433,-0.8842907,0.0,0.0,0.0,0.0,0.0,0.0970459,-1.216431,0.04187012
1822,0.6845161,-0.9327032,0.0,0.0,0.0,0.0,0.0,0.1479492,-1.265747,0.04016113
1823,0.6124081,-0.9806534,0.0,0.0,0.0,0.0,0.0,0.02294922,-1.167969,0.07287598
1824,0.547518,-1.0,0.0,0.0,-0.06922394,0.07472187,0.08446819,0.03271484,-1.158081,0.09912109
1825,0.5149953,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0838623,-0.9760742,0.08776855
1826,0.4253754,-1.0,0.0,0.0,0.0,0.0,0.0,0.07312012,-0.5037842,-0.612793
1827,0.2642672,-1.0,0.0,0.0,0.03998494,-0.03498682,-0.09471434,0.2047119,-0.7139893,-0.565918
1828,0.1374799,-1.0,0.0,0.0,0.0,0.0,0.0,0.2888184,-0.8557129,-0.4943848
1829,-0.06669273,-1.0,0.0,0.0,0.0,0.0,0.0,0.2763672,-0.9816895,-0.2791748
1830,-0.2244794,-1.0,0.0,0.0,0.07221692,-0.09320731,-0.01024531,0.305542,-1.09375,-0.2272949
1831,-0.3122526,-1.0,0.0,0.0,0.0,0.0,0.0,0.2862549,-1.0802,-0.2406006
1832,-0.4158609,-0.9861843,0.0,0.0,0.0,0.0,0.0,0.2336426,-0.9592285,-0.2362061
1833,-0.494375,-0.937335,0.0,0.0,0.06390379,-0.06413449,0.06021259,0.1757813,-0.9348145,-0.2142334
1834,-0.5261271,-0.9217113,0.0,0.0,0.0,0.0,0.0,0.1828613,-1.19397,-0.07897949
1835,-0.5420455,-0.9139598,0.0,0.0,0.0,0.0,0.0,0.06787109,-1.440308,0.4274902
1836,-0.5497247,-0.9056615,0.0,0.0,-0.0581363,0.06482659,0.1234243,-0.1674805,-0.9127197,-0.05749512
1837,-0.5574057,-0.8973836,0.0,0.0,0.0,0.0,0.0,-0.06115723,-0.7536621,-0.1827393
1838,-0.5650892,-0.8891264,0.0,0.0,0.0,0.0,0.0,0.07104492,-0.7445068,-0.4421387
1839,-0.5650892,-0.8891264,0.0,0.0,0.0,0.0,0.0,0.1361084,-0.8133545,-0.4998779
1840,-0.5650892,-0.8891264,0.0,0.0,0.0,0.0,0.0,0.2028809,-0.9681396,-0.4111328
1841,-0.5650892,-0.8891264,0.0,0.0,0.05522921,-0.0974633,-0.02474068,0.1911621,-0.9807129,-0.329834
1842,-0.5650892,-0.8891264,0.0,0.0,0.0,0.0,0.0,0.1660156,-0.9906006,-0.2819824
1843,-0.5574057,-0.8973836,0.0,0.0,0.0,0.0,0.0,0.1520996,-0.9508057,-0.2468262
1844,-0.5414658,-0.9050779,0.0,0.0,0.03298758,-0.05447949,0.004498306,0.04370117,-1.090332,-0.0982666
1845,-0.5414658,-0.9050779,0.0,0.0,0.0,0.0,0.0,0.008911133,-1.235596,0.06652832
1846,-0.5255576,-0.9128106,0.0,0.0,0.0,0.0,0.0,-0.05358887,-1.116333,0.1497803
1847,-0.5173304,-0.9122391,0.0,0.0,-0.09850004,0.09134898,-0.004382906,-0.01525879,-0.8873291,-0.07019043
1848,-0.5091144,-0.91167,0.0,0.0,0.0,0.0,0.0,0.08862305,-0.8289795,-0.2352295
1849,-0.5091144,-0.91167,0.0,0.0,0.0,0.0,0.0,0.1636963,-0.7977295,-0.4268799
1850,-0.5091144,-0.91167,0.0,0.0,-0.008073773,0.00599766,-0.08927286,0.2423096,-0.767334,-0.5615234
1851,-0.5091144,-0.91167,0.0,0.0,0.0,0.0,0.0,0.465332,-0.9145508,-0.59375
1852,-0.5096791,-0.9205832,0.0,0.0,0.0,0.0,0.0,0.3275146,-0.9954834,-0.4543457
1853,-0.5096791,-0.9205832,0.0,0.0,0.06872413,-0.1057102,-0.002748965,0.2947998,-1.005493,-0.2403564
1854,-0.5096791,-0.9205832,0.0,0.0,0.0,0.0,0.0,0.2585449,-0.9645996,-0.2026367
1855,-0.5096791,-0.9205832,0.0,0.0,0.0,0.0,0.0,0.1881104,-0.9318848,-0.1743164
1856,-0.5096791,-0.9205832,0.0,0.0,0.0,0.0,0.0,0.2087402,-0.8829346,-0.2576904
1857,-0.5096791,-0.9205832,0.0,0.0,0.1159563,-0.03648626,0.03348739,0.1094971,-0.9420166,-0.1031494
1858,-0.5096791,-0.9205832,0.0,0.0,0.0,0.0,0.0,0.03808594,-1.586548,0.2781982
1859,-0.5096791,-0.9205832,0.0,0.0,0.0,0.0,0.0,0.2452393,-2.034058,0.2275391
1860,-0.4606017,-0.9172666,0.0,0.0,0.0,0.0,0.0,0.08288574,-1.284302,-0.1781006
1861,-0.3920696,-0.8501311,0.0,0.0,-0.1334498,0.08246895,0.1341995,-0.05249023,-0.5367432,-0.3377686
1862,-0.3732289,-0.8041737,0.0,0.0,0.0,0.0,0.0,-0.286499,-0.09790039,-0.4143066
1863,-0.406402,-0.8244156,0.0,0.0,0.0,0.0,0.0,0.1578369,-0.333374,-0.3034668
1864,-0.4453891,-0.9341347,0.0,0.0,0.0,0.0,0.0,0.05883789,-0.7565918,-0.3897705
1865,-0.4637452,-0.9710904,0.0,0.0,0.09596387,-0.06397591,-0.1501934,0.2772217,-1.019043,-0.2989502
1866,-0.4637452,-0.9710904,0.0,0.0,0.0,0.0,0.0,0.3519287,-0.9569092,-0.2703857
1867,-0.4719189,-0.9715978,0.0,0.0,0.0,0.0,0.0,0.2633057,-1.254639,-0.321167
1868,-0.4719189,-0.9715978,0.0,0.0,0.04521313,-0.06643562,-0.02399064,0.2855225,-0.8427734,-0.1075439
1869,-0.4724252,-0.9805801,0.0,0.0,0.0,0.0,0.0,0.1096191,-0.880127,-0.008911133
1870,-0.4484112,-0.9880918,0.0,0.0,0.0,0.0,0.0,0.1921387,-1.119873,-0.1817627
1871,-0.4091095,-1.0,0.0,0.0,0.0719729,0.01924275,0.04323372,0.1813965,-1.276367,-0.1801758
1872,-0.3605264,-1.0,0.0,0.0,0.0,0.0,0.0,0.2169189,-1.702881,0.01037598
1873,-0.2165419,-1.0,0.0,0.0,0.0,0.0,0.0,0.06213379,-1.458496,0.04602051
1874,0.011467,-0.8523805,0.0,0.0,-0.2106707,0.07872036,0.2061724,0.04455566,-1.125,0.03344727
1875,0.1724867,-0.6642575,0.0,0.0,0.0,0.0,0.0,0.03234863,-0.9257813,-0.07836914
1876,0.3987431,-0.4128579,0.0,0.0,0.0,0.0,0.0,-0.02966309,-0.6566162,-0.1502686
1877,0.6094915,-0.2737238,0.0,0.0,-0.1097087,0.1097087,-0.02274144,0.01660156,-0.494751,-0.4350586
1878,0.7146772,-0.2506983,0.0,0.0,0.0,0.0,0.0,0.08679199,-0.5723877,-0.6123047
1879,0.8143601,-0.2561602,0.0,0.0,0.0,0.0,0.0,0.1948242,-0.6047363,-0.6098633
1880,0.8697717,-0.2744613,0.0,0.0,0.0,0.0,0.0,0.2127686,-0.673584,-0.4057617
1881,0.9273153,-0.3325815,0.0,0.0,0.0,0.0,0.0,0.2235107,-0.7807617,-0.3260498
1882,0.9938535,-0.391998,0.0,0.0,0.1801605,-0.07243329,-0.1121101,0.1889648,-0.7392578,-0.3205566
1883,0.9938535,-0.391998,0.0,0.0,0.0,0.0,0.0,0.3592529,-0.8903809,-0.4216309
1884,0.9943026,-0.4000978,0.0,0.0,0.0,0.0,0.0,0.289917,-1.042725,-0.2561035
1885,0.9943026,-0.4000978,0.0,0.0,0.2571532,-0.1029612,0.003998494,0.2246094,-1.08374,-0.07385254
1886,1.0,-0.4009901,0.0,0.0,0.0,0.0,0.0,0.1580811,-1.185181,0.015625
1887,1.0,-0.3283107,0.0,0.0,0.0,0.0,0.0,0.1358643,-1.730103,0.3989258
1888,1.0,-0.1690417,0.0,0.0,0.0,0.0,0.0,-0.05981445,-1.199463,0.2907715
1889,1.0,-0.06669273,0.0,0.0,0.0,0.0,0.0,-0.130249,-1.058105,0.1118164
1890,1.0,0.08240198,0.0,0.0,0.0,0.0,0.0,-0.1531982,-1.039063,0.1120605
1891,1.0,0.1769445,0.0,0.0,-0.07172299,0.1721852,0.08396839,-0.002197266,-1.104492,-0.3218994
1892,1.0,0.2086106,0.0,0.0,0.0,0.0,0.0,0.1257324,-1.005859,-0.4908447
1893,1.0,0.2165419,0.0,0.0,0.0,0.0,0.0,0.2200928,-0.826416,-0.5736084
1894,1.0,0.2165419,0.0,0.0,-0.03873542,-0.0592277,-0.1007121,0.2443848,-0.7833252,-0.5130615
1895,1.0,0.2165419,0.0,0.0,0.0,0.0,0.0,0.2288818,-0.7768555,-0.4285889
1896,1.0,0.2165419,0.0,0.0,0.0,0.0,0.0,0.166626,-0.8046875,-0.2600098
1897,1.0,0.1611441,0.0,0.0,-0.009227169,-0.09273306,-0.1462507,0.1157227,-0.8464355,-0.2030029
1898,1.0,0.1059862,0.0,0.0,0.0,0.0,0.0,0.1074219,-0.9353027,-0.1582031
1899,1.0,0.01176485,0.0,0.0,0.0,0.0,0.0,0.1469727,-1.12793,0.01464844
1900,1.0,-0.01960851,0.0,0.0,0.0,0.0,0.0,0.08679199,-1.343872,0.2574463
1901,1.0,-0.01960851,0.0,0.0,0.0,0.0,0.0,0.01489258,-1.263306,0.1624756
1902,1.0,-0.01176485,0.0,0.0,0.0,0.0,0.0,0.1256104,-0.9090576,-0.1433105
1903,1.0,0.0,0.007091154,0.0780027,-0.06547534,0.0847181,0.03123824,0.09106445,-0.9647217,-0.02600098
1904,1.0,0.035298,0.02077509,0.3175621,0.0,0.0,0.0,0.01818848,-1.096313,0.01074219
1905,1.0,0.08240198,0.09602197,0.8718795,0.0,0.0,0.0,0.09643555,-1.112305,-0.1867676
1906,1.0,0.1059862,0.1453634,1.0,0.0,0.0,0.0,0.1976318,-0.7329102,-0.583252
1907,1.0,0.1059862,0.1453634,1.0,0.0,0.0,0.0,0.2928467,-0.744873,-0.5091553
1908,1.0,0.1059862,0.1453634,1.0,0.06072714,-0.07322243,-0.07247271,0.2077637,-0.7424316,-0.480957
1909,1.0,0.08240198,0.1453634,1.0,0.0,0.0,0.0,0.1503906,-0.8510742,-0.3408203
1910,1.0,-0.01960851,0.1365197,0.9556375,0.0,0.0,0.0,0.1268311,-0.9841309,-0.1540527
1911,1.0,-0.1848525,0.06936301,0.4392991,0.05928456,-0.09181034,-0.08742743,0.07629395,-0.9794922,-0.08911133
1912,1.0,-0.3042357,0.02049686,0.1708072,0.0,0.0,0.0,0.09228516,-1.009155,-0.02734375
1913,0.9736622,-0.5047147,-0.001119261,0.006235885,0.0,0.0,0.0,0.1413574,-1.002686,0.01037598
1914,0.8963585,-0.6652973,-0.001330675,0.002739625,0.05997742,-0.01224539,-0.06222657,0.170166,-0.9936523,0.04370117
1915,0.8414034,-0.7456988,-0.003465913,0.006384577,0.0,0.0,0.0,0.2362061,-1.120483,0.105957
1916,0.778028,-0.8179268,-0.006092445,0.01015407,0.0,0.0,0.0,0.2463379,-1.209229,0.01257324
1917,0.7299091,-0.8575435,0.0,0.0,-0.0254904,0.06122695,0.06697478,0.1829834,-1.013062,-0.154541
1918,0.6899853,-0.8894031,0.0,0.0,0.0,0.0,0.0,0.1623535,-0.9494629,-0.1911621
1919,0.6185194,-0.9457361,0.0,0.0,0.0,0.0,0.0,0.1044922,-0.9217529,-0.1551514
1920,0.5134615,-0.9831394,0.0,0.0,0.0,0.0,0.0,0.07385254,-0.8774414,-0.1610107
1921,0.4009901,-1.0,0.0,0.0,0.06522544,0.01549417,-0.008496801,0.007446289,-0.8236084,-0.2193604
1922,0.3042357,-1.0,0.0,0.0,0.0,0.0,0.0,0.06555176,-0.8818359,-0.2404785
1923,0.1690417,-1.0,0.0,0.0,0.0,0.0,0.0,0.1148682,-1.008423,-0.2114258
1924,0.08240198,-1.0,0.0,0.0,0.0,0.0,0.0,0.1394043,-1.040894,-0.1600342
1925,-0.035298,-1.0,0.0,0.0,0.0,0.0,0.0,0.1481934,-1.063477,0.0004882813
1926,-0.113854,-1.0,-0.01656578,0.1159605,-0.02145317,0.03021898,-0.01937706,0.1152344,-1.079834,0.02844238
1927,-0.1453634,-1.0,-0.03528008,0.40091,0.0,0.0,0.0,0.1074219,-1.095703,-0.0670166
1928,-0.1769445,-1.0,-0.03509666,0.9632081,0.0,0.0,0.0,0.1174316,-1.074707,-0.1589355
1929,-0.2006854,-1.0,-0.05884144,1.0,0.0,0.0,0.0,0.3458252,-0.7681885,-0.486084
1930,-0.2165419,-1.0,-0.1532514,1.0,0.05273015,-0.004748212,-0.01749341,0.3498535,-0.9019775,-0.3048096
1931,-0.2165419,-1.0,-0.2165419,1.0,0.0,0.0,0.0,0.1960449,-1.05603,-0.177002
1932,-0.2165419,-1.0,-0.2802319,1.0,0.0,0.0,0.0,0.1955566,-1.059326,-0.04284668
1933,-0.2165419,-1.0,-0.3766855,1.0,0.0,0.0,0.0,0.1262207,-1.045166,-0.04821777
1934,-0.2165419,-1.0,-0.5149953,1.0,0.009457849,0.004613584,0.06597426,0.1114502,-0.9581299,-0.09838867
1935,-0.2086106,-1.0,-0.6101702,0.9451655,0.0,0.0,0.0,0.07421875,-0.9377441,-0.06738281
1936,-0.1927661,-1.0,-0.7529836,0.8246963,0.0,0.0,0.0,0.07421875,-0.911499,-0.08557129
1937,-0.1927661,-1.0,-0.8637865,0.696602,0.09221528,-0.01799322,0.01624388,0.07775879,-0.8936768,-0.1159668
1938,-0.1927661,-1.0,-0.9021508,0.6239545,0.0,0.0,0.0,0.08447266,-0.9238281,-0.1070557
1939,-0.1927661,-1.0,-0.9573756,0.5283443,0.0,0.0,0.0,0.08789063,-0.9405518,-0.09008789
1940,-0.1927661,-1.0,-0.9890714,0.4647444,0.1414467,-0.01874294,0.008246895,0.1080322,-0.9725342,-0.07922363
1941,-0.1927661,-1.0,-1.0,0.4330592,0.0,0.0,0.0,0.1112061,-1.018311,-0.06542969
1942,-0.2006854,-1.0,-1.0,0.4172379,0.0,0.0,0.0,0.1340332,-1.07959,-0.06750488
1943,-0.2086106,-1.0,-1.0,0.4091095,0.1039609,0.003998494,0.02049228,0.1451416,-1.083862,-0.09521484
