,Left Stick X RMS,Left Stick Y RMS,Right Stick X RMS,Right Stick Y RMS,Button South RMS,Button West RMS,L1 RMS,R1 RMS,R2 RMS,Gyroscope X RMS,Gyroscope Y RMS,Gyroscope Z RMS,Accelerometer X RMS,Accelerometer Y RMS,Accelerometer Z RMS
30,0.7633569,0.75081354,0.37632382,0.44394678,0.26882267,0.0,0.0,0.0,0.7564824,0.092539944,0.029117258,0.054662883,0.15800568,1.0335376,0.22679406
31,0.7676523,0.754682,0.37631717,0.44353962,0.29973948,0.0,0.0,0.0,0.75,0.092155874,0.028725592,0.05481371,0.15788084,1.0309372,0.21862938
32,0.7516066,0.7708207,0.37631717,0.44353962,0.34798527,0.0,0.0,0.0,0.73951,0.09511202,0.028821915,0.054943904,0.15722929,1.0480841,0.22752827
33,0.7406919,0.78485596,0.37628657,0.44327557,0.39031237,0.0,0.0,0.0,0.72618437,0.097654946,0.029425304,0.054128446,0.15788615,1.0451047,0.22804561
34,0.7382072,0.789077,0.37620622,0.4420144,0.42619318,0.0,0.0,0.0,0.719429,0.09653913,0.026856234,0.05332909,0.1590549,1.0466772,0.22613397
35,0.7333435,0.7934267,0.37620622,0.4420144,0.42619318,0.0,0.0,0.0,0.73420876,0.096944876,0.028636351,0.056833375,0.1649489,1.0398487,0.23168817
36,0.733192,0.79251975,0.379423,0.44204044,0.416927,0.0,0.0,0.0,0.7315437,0.09945129,0.0309018,0.05802498,0.16774797,1.0570519,0.23607615
37,0.72781765,0.77968514,0.3867522,0.45661983,0.3775952,0.0,0.0,0.0,0.73287743,0.101785466,0.035410397,0.06082977,0.1711121,1.0649092,0.23431975
38,0.7099227,0.7784196,0.4011481,0.47970194,0.3336587,0.0,0.0,0.0,0.73420876,0.10072384,0.03648819,0.06260036,0.17227352,1.0440235,0.23790221
39,0.7062354,0.77568656,0.43837175,0.48083586,0.3307189,0.0,0.0,0.0,0.73818827,0.10219884,0.036548737,0.06308729,0.1719722,1.0452209,0.23934644
40,0.7098644,0.767546,0.4716589,0.48301443,0.3307189,0.0,0.0,0.0,0.73818827,0.10125275,0.035704724,0.059732128,0.16340573,1.0540761,0.23221037
41,0.71216434,0.753512,0.4533079,0.4736093,0.3394619,0.0,0.0,0.0,0.73420876,0.1007201,0.035207283,0.058217127,0.16373852,1.050946,0.23089941
42,0.7158737,0.7461635,0.44038048,0.44479254,0.38273278,0.0,0.0,0.0,0.75130093,0.100736596,0.035409182,0.05820389,0.16397092,1.0490487,0.23699564
43,0.71532995,0.7466481,0.4367284,0.431245,0.416927,0.0,0.0,0.0,0.74477345,0.10064292,0.03543625,0.05765583,0.16380048,1.0573165,0.23268043
44,0.7038751,0.75197333,0.4367284,0.43118677,0.416927,0.0,0.0,0.0,0.7421464,0.10401772,0.03656144,0.057589557,0.16516267,1.0632988,0.23367378
45,0.71602756,0.7382496,0.43673068,0.4311874,0.4330127,0.0,0.0,0.0,0.7486968,0.103833705,0.036128715,0.05750349,0.1801047,1.0531918,0.26128253
46,0.73632026,0.72160673,0.43877968,0.43444145,0.4330127,0.0,0.0,0.0,0.7421464,0.1052977,0.03571962,0.057144742,0.1810442,1.0530919,0.2618454
47,0.74416095,0.71745646,0.44689003,0.45708743,0.4330127,0.0,0.0,0.0,0.73553765,0.10446538,0.035899512,0.057335835,0.18096419,1.0470952,0.26696765
48,0.73881817,0.72681683,0.4496655,0.47568434,0.4330127,0.0,0.0,0.0,0.73553765,0.10438972,0.045808982,0.0594432,0.1802188,1.0402576,0.27904776
49,0.7365968,0.72121924,0.4335883,0.4929577,0.4330127,0.0,0.0,0.0,0.7139787,0.10624879,0.07173891,0.07221822,0.18234628,1.0543381,0.2842469
50,0.72065353,0.7092673,0.41532704,0.5139058,0.4330127,0.0,0.0,0.0,0.69174826,0.10632055,0.072551616,0.07276399,0.18375523,1.066171,0.30423382
51,0.70957583,0.69299287,0.41658816,0.5434604,0.4330127,0.0,0.0,0.0,0.688919,0.107491486,0.07266805,0.072770536,0.18337452,1.0581664,0.31690234
52,0.69878125,0.67924464,0.42390606,0.5693188,0.4330127,0.0,0.0,0.0,0.688919,0.107734084,0.07278774,0.07290053,0.1844757,1.049185,0.32455233
53,0.6854129,0.6771832,0.453892,0.57598054,0.4330127,0.0,0.0,0.0,0.70986354,0.10689656,0.07497016,0.07176254,0.19334924,1.0451825,0.34676573
54,0.685469,0.6754761,0.4557698,0.57171917,0.4330127,0.0,0.0,0.0,0.719429,0.11227782,0.074940376,0.07398776,0.18978308,1.0383884,0.3630227
55,0.68168354,0.6804892,0.4465768,0.5483069,0.4330127,0.0,0.0,0.0,0.7275279,0.120344825,0.075196296,0.07251769,0.18902074,1.0314842,0.36740294
56,0.69035536,0.6650214,0.45232016,0.5517547,0.4330127,0.0,0.0,0.0,0.72618437,0.112055875,0.076058745,0.0723869,0.19416873,1.0305605,0.37467566
57,0.6991282,0.6452747,0.4600048,0.5259767,0.4330127,0.0,0.0,0.0,0.70572436,0.10835953,0.07650402,0.07245209,0.19511302,1.0282159,0.3738341
58,0.6931202,0.631465,0.4886069,0.5282054,0.4330127,0.0,0.0,0.0,0.7275279,0.10639011,0.07645292,0.072433874,0.21006398,1.0157155,0.3906912
59,0.6922997,0.6297349,0.5126347,0.5111999,0.4330127,0.0,0.0,0.0,0.7167091,0.110996515,0.076399535,0.07301717,0.20942874,1.0191588,0.38925323
60,0.68402934,0.6318015,0.5232653,0.5130155,0.4330127,0.0,0.0,0.0,0.7112379,0.10894843,0.07609632,0.07145103,0.20148775,1.0417955,0.38991097
61,0.7037054,0.6110822,0.5359032,0.5101506,0.4330127,0.0,0.0,0.0,0.7139787,0.10797787,0.07720527,0.071261145,0.1896586,1.013111,0.3931333
62,0.70981675,0.6065211,0.55200016,0.5105391,0.4330127,0.0,0.0,0.0,0.69174826,0.107999735,0.077098496,0.0688687,0.18987471,1.0186534,0.39420602
63,0.6996156,0.6199403,0.5609919,0.5111032,0.4375,0.0,0.0,0.0,0.69877124,0.10892375,0.07715731,0.06819344,0.19121686,1.026768,0.39794227
64,0.71819925,0.5990972,0.5609919,0.5111032,0.43075153,0.0,0.0,0.0,0.70986354,0.10647534,0.077082194,0.068207696,0.19151758,1.007259,0.3937295
65,0.71909845,0.59792435,0.5609919,0.5111032,0.40745014,0.0,0.0,0.0,0.719429,0.10479449,0.076854676,0.06799578,0.19464998,1.011961,0.39478913
66,0.7210625,0.5945563,0.5609919,0.5111032,0.4098399,0.0,0.0,0.0,0.72618437,0.10489475,0.07758909,0.06804156,0.1927237,1.0138139,0.39329964
67,0.7379058,0.57049406,0.5609919,0.5111032,0.4098399,0.0,0.0,0.0,0.7112379,0.10345434,0.07651398,0.064269625,0.18790698,1.014719,0.39026317
68,0.7494511,0.5601777,0.5608198,0.51194966,0.4098399,0.0,0.0,0.0,0.6931585,0.101263925,0.07577628,0.06320236,0.1857113,1.0002235,0.38784307
69,0.74889636,0.58478045,0.5821574,0.50178325,0.4098399,0.0,0.0,0.0,0.68322533,0.09868553,0.073798195,0.060610898,0.18150945,0.9932704,0.38745776
70,0.76366067,0.590329,0.58730114,0.502043,0.4098399,0.0,0.0,0.0,0.6817945,0.09697066,0.07311797,0.057110313,0.18344025,1.0073776,0.3852229
71,0.7671581,0.59178805,0.5646293,0.5310474,0.4098399,0.0,0.0,0.0,0.67169327,0.095669694,0.07308275,0.05682494,0.18774997,1.0064822,0.3854507
72,0.76394194,0.6012368,0.54948515,0.535944,0.4098399,0.0,0.0,0.0,0.65995973,0.09579342,0.07307761,0.056617703,0.19023924,1.0011537,0.38438225
73,0.7592005,0.62079906,0.57594657,0.53753996,0.4026281,0.0,0.0,0.0,0.6760409,0.09605585,0.07336578,0.061627366,0.18950748,1.0001327,0.38598192
74,0.74156106,0.62962747,0.59822696,0.5391978,0.3617449,0.0,0.0,0.0,0.6803607,0.09603927,0.07446337,0.06600201,0.18892795,1.0019016,0.38331145
75,0.72305816,0.6277902,0.5982282,0.5391979,0.34516752,0.0,0.0,0.0,0.6875,0.09738961,0.07647886,0.074672595,0.19094852,0.9942079,0.38529724
76,0.73587257,0.61367035,0.5982282,0.5391979,0.3878023,0.0,0.0,0.0,0.70156074,0.09329471,0.07594334,0.07468968,0.19471109,0.98783314,0.3876987
77,0.7368832,0.6125172,0.59822655,0.5391974,0.38017267,0.0,0.0,0.0,0.69174826,0.09333064,0.075953126,0.07803284,0.18379639,0.98954064,0.37061772
78,0.718405,0.6300455,0.5967253,0.536579,0.39774758,0.0,0.0,0.0,0.69033504,0.0920831,0.07612827,0.07946944,0.1820086,0.9929158,0.36665148
79,0.71917146,0.6304486,0.5906759,0.5174239,0.42619318,0.0,0.0,0.0,0.71260965,0.092039295,0.076323815,0.07988193,0.18277577,0.99673814,0.3665599
80,0.73248005,0.6136317,0.5878786,0.49866614,0.42619318,0.0,0.0,0.0,0.7001674,0.09222272,0.07080403,0.079359084,0.18337266,0.99829,0.3567514
81,0.7390696,0.60646254,0.58786,0.4662809,0.42619318,0.0,0.0,0.0,0.70986354,0.09080238,0.04423443,0.06786471,0.18000956,0.98706436,0.3488155
82,0.75652415,0.61283004,0.58776987,0.43502703,0.42619318,0.0,0.0,0.0,0.7315437,0.085927136,0.042876,0.067237735,0.17685588,0.97647834,0.3332146
83,0.7613708,0.63441986,0.59440833,0.40025786,0.42619318,0.0,0.0,0.0,0.73287743,0.084420845,0.042704437,0.0672203,0.176544,0.9812597,0.32383958
84,0.7603486,0.6574354,0.61487603,0.36548617,0.42619318,0.0,0.0,0.0,0.7421464,0.08411145,0.042444628,0.06699956,0.17515144,0.9920209,0.3170063
85,0.7580205,0.6736051,0.6188707,0.35724366,0.42619318,0.0,0.0,0.0,0.7434611,0.08369219,0.039475128,0.06717837,0.16499919,0.99572414,0.29808518
86,0.7653852,0.6677257,0.6419337,0.3556894,0.42619318,0.0,0.0,0.0,0.74082935,0.07499838,0.039630845,0.063974574,0.16404438,1.0013279,0.27534252
87,0.77276224,0.65520215,0.6637794,0.3521072,0.42619318,0.0,0.0,0.0,0.7421464,0.062598385,0.03888868,0.064607814,0.16361168,1.0069053,0.264946
88,0.7727623,0.6549901,0.67298996,0.33528888,0.42619318,0.0,0.0,0.0,0.7473913,0.06052973,0.038240317,0.065100156,0.15683107,1.001635,0.25990155
89,0.77739626,0.65602064,0.6685013,0.33638006,0.42619318,0.0,0.0,0.0,0.76674026,0.058761444,0.037332438,0.065622576,0.15404618,1.0057201,0.2623516
90,0.78036535,0.65730286,0.6478205,0.32100675,0.44414595,0.0,0.0,0.0,0.76674026,0.065248325,0.036362622,0.06557832,0.13649729,1.0070295,0.2475978
91,0.7814799,0.6572207,0.6255577,0.30894163,0.47803307,0.0,0.0,0.0,0.7818748,0.057217225,0.03652412,0.06575612,0.13308512,1.0090402,0.25202176
92,0.7904348,0.6577729,0.6018652,0.2980041,0.5096721,0.0,0.0,0.0,0.7781187,0.05746252,0.03621476,0.066714756,0.13236505,0.99691397,0.25367823
93,0.7752413,0.67674947,0.57531875,0.29637733,0.53945863,0.0,0.0,0.0,0.7818748,0.055954885,0.033797827,0.066940404,0.13576584,0.99764574,0.25053886
94,0.78188765,0.6721191,0.54748666,0.295633,0.5412659,0.0,0.0,0.0,0.7930361,0.055559896,0.03345113,0.06654774,0.13618122,0.99046826,0.25157657
95,0.7949373,0.6544431,0.5382697,0.29467326,0.52104163,0.0,0.0,0.0,0.77937275,0.05394785,0.033333465,0.06658198,0.13746873,0.988886,0.24799486
96,0.7933638,0.6575293,0.5382993,0.2961971,0.49607837,0.0,0.0,0.0,0.78933316,0.053584605,0.03327313,0.06631922,0.13983586,0.9859048,0.25290382
97,0.7933987,0.6573267,0.53843063,0.29720405,0.48412293,0.0,0.0,0.0,0.78436875,0.052068364,0.033269558,0.06671265,0.13779855,0.97999984,0.25515237
98,0.78062505,0.6740407,0.556781,0.30195937,0.4506939,0.0,0.0,0.0,0.7743445,0.05272671,0.031549796,0.06679048,0.1431281,0.98521817,0.2576177
99,0.7620826,0.694749,0.5839939,0.31497008,0.4506939,0.0,0.0,0.0,0.7905694,0.05419104,0.033941552,0.06883593,0.14351402,0.984506,0.27199116
100,0.7517967,0.6903523,0.6077149,0.318523,0.4506939,0.0,0.0,0.0,0.7991695,0.054441143,0.033935677,0.06931674,0.14471066,0.98319775,0.2764785
101,0.75366145,0.6861606,0.6087394,0.31746903,0.4506939,0.0,0.0,0.0,0.80039054,0.057699054,0.034134824,0.06897398,0.15080452,0.9845227,0.2814272
102,0.7401415,0.7015444,0.60793674,0.28952125,0.4506939,0.0,0.0,0.0,0.8196798,0.056530435,0.034266338,0.07136749,0.1477698,0.98075736,0.28941414
103,0.73269004,0.71486115,0.6036998,0.22971562,0.47186464,0.0,0.0,0.0,0.8385255,0.0566882,0.034487512,0.07140182,0.142307,0.9806125,0.29045808
104,0.7360428,0.7071551,0.5919695,0.21303155,0.5038911,0.0,0.0,0.0,0.8431711,0.056333676,0.034708038,0.07229654,0.13891706,0.9832214,0.29370403
105,0.7459564,0.6994128,0.56495833,0.2084822,0.5096721,0.0,0.0,0.0,0.8256153,0.056107115,0.03446837,0.0680612,0.13932085,0.9830251,0.29381743
106,0.747359,0.7076383,0.5413103,0.20415619,0.53764534,0.0,0.0,0.0,0.8256153,0.056269575,0.03252265,0.06397758,0.14098655,0.9791014,0.30472353
107,0.759839,0.71726394,0.54130894,0.20415595,0.5412659,0.0,0.0,0.0,0.82205915,0.05375488,0.027346004,0.054943316,0.13857763,0.97865283,0.30599397
108,0.76302725,0.71688807,0.54130894,0.20415595,0.5115845,0.0,0.0,0.0,0.80282706,0.05454448,0.027536776,0.054866254,0.13144979,0.9741027,0.3067191
109,0.76272565,0.7184319,0.54130894,0.20415595,0.5038911,0.0,0.0,0.0,0.7918037,0.054905187,0.027799066,0.050760414,0.1299836,0.9802236,0.30695328
110,0.76522803,0.71967125,0.5413475,0.2041643,0.4901371,0.0,0.0,0.0,0.7930361,0.054358415,0.027317686,0.049755488,0.1380635,0.97885054,0.3094273
111,0.76938516,0.71810174,0.55244136,0.20428303,0.46561453,0.0,0.0,0.0,0.7930361,0.054368738,0.026826004,0.057091568,0.14024724,0.97350806,0.31015426
112,0.7650611,0.72609305,0.58003575,0.20755517,0.46561453,0.0,0.0,0.0,0.7942666,0.055577796,0.026713451,0.06142785,0.1397097,0.98265755,0.30980778
113,0.7588666,0.7398989,0.58204615,0.20836756,0.46561453,0.0,0.0,0.0,0.7967218,0.05871627,0.028494496,0.06150035,0.14427802,0.99286765,0.3102671
114,0.74312955,0.75522405,0.5820186,0.20835549,0.4901371,0.0,0.0,0.0,0.7967218,0.06218354,0.029675901,0.06148222,0.14718208,0.9855955,0.31357667
115,0.74585485,0.7564428,0.5743245,0.20298813,0.52104163,0.0,0.0,0.0,0.80282706,0.062122352,0.030933691,0.06272513,0.14867476,0.9700077,0.32399222
116,0.7540477,0.7547478,0.54675984,0.19762525,0.55021304,0.0,0.0,0.0,0.7942666,0.06475669,0.0317784,0.06283509,0.15068619,0.9775709,0.32608697
117,0.756156,0.75468177,0.51739377,0.19334699,0.5779138,0.0,0.0,0.0,0.78933316,0.065567136,0.031302877,0.062890366,0.15236948,0.9809272,0.33819127
118,0.745579,0.76212966,0.48625746,0.19273825,0.586302,0.0,0.0,0.0,0.7905694,0.076952055,0.031010715,0.062623926,0.15651177,0.96887743,0.3512758
119,0.7248916,0.7814084,0.4563791,0.19222124,0.586302,0.0,0.0,0.0,0.7818748,0.09211621,0.031075487,0.061963543,0.1562746,0.991842,0.35219795
120,0.70540774,0.80085343,0.45929384,0.16481853,0.586302,0.0,0.0,0.0,0.7743445,0.09226313,0.030022565,0.062440533,0.15725872,0.995627,0.3494049
121,0.6967978,0.81503993,0.48086336,0.20340592,0.586302,0.0,0.0,0.0,0.7538961,0.0924145,0.03083493,0.06400796,0.15690869,0.98784363,0.35237253
122,0.7032169,0.8201513,0.4892022,0.2562555,0.572822,0.0,0.0,0.0,0.75259966,0.08726983,0.03465308,0.06533421,0.15378593,0.9954192,0.34298775
123,0.7032169,0.81856906,0.5146779,0.25948647,0.5448624,0.0,0.0,0.0,0.7460835,0.087598,0.034505,0.06483786,0.15343913,0.99490994,0.33771724
124,0.7060985,0.81281924,0.5150162,0.25949544,0.51916397,0.0,0.0,0.0,0.75259966,0.087831065,0.034451514,0.064513855,0.151461,0.99471366,0.33690503
125,0.7153577,0.8052696,0.5150162,0.25949544,0.51916397,0.0,0.0,0.0,0.7564824,0.08766024,0.03650922,0.06619435,0.14776976,0.99423313,0.3395788
126,0.70520407,0.8112648,0.5150162,0.25949544,0.5466517,0.0,0.0,0.0,0.76546556,0.0876265,0.03647267,0.066307135,0.14764903,0.9985029,0.33978894
127,0.70395446,0.8129474,0.51501596,0.25947672,0.5745243,0.0,0.0,0.0,0.7641887,0.08922463,0.036458872,0.06634355,0.14481242,1.0031136,0.33917427
128,0.7058903,0.80964386,0.51498497,0.25773585,0.60110575,0.0,0.0,0.0,0.7641887,0.08918908,0.0364521,0.06633582,0.14235342,1.0037287,0.33733466
129,0.70752835,0.8092781,0.5148477,0.25657406,0.61871845,0.0,0.0,0.0,0.78062475,0.08914488,0.03692392,0.06656233,0.14006181,1.0035915,0.33632466
130,0.70314145,0.8111781,0.49494502,0.25096026,0.61871845,0.0,0.0,0.0,0.77181804,0.090817705,0.036903776,0.069596305,0.13435006,0.99603635,0.33502772
131,0.7128005,0.80812407,0.47253028,0.23482428,0.61871845,0.0,0.0,0.0,0.75130093,0.089998625,0.03526113,0.06979056,0.13462898,0.998893,0.32610166
132,0.7300676,0.8079902,0.4733167,0.23228416,0.61871845,0.0,0.0,0.0,0.74082935,0.08972281,0.03579005,0.06929561,0.13919002,0.9976579,0.3250852
133,0.7471756,0.7934632,0.45605007,0.22811018,0.61871845,0.0,0.0,0.0,0.7275279,0.08817732,0.03742744,0.07567566,0.13997628,0.9946304,0.3225438
134,0.75784695,0.77418274,0.4652792,0.23074606,0.61871845,0.0,0.0,0.0,0.70710677,0.088189185,0.037370097,0.07643093,0.1394036,0.9983053,0.31840682
135,0.746705,0.7599158,0.49627978,0.24047172,0.6027282,0.0,0.0,0.0,0.70710677,0.087711394,0.037896123,0.07919049,0.13900483,1.0018815,0.31950948
136,0.7458577,0.7583158,0.49689,0.24047795,0.5762215,0.0,0.0,0.0,0.70156074,0.088285565,0.039145537,0.0784597,0.14058927,1.0017986,0.3200143
137,0.7539597,0.745141,0.49689,0.24047793,0.5779138,0.0,0.0,0.0,0.7153452,0.08846542,0.04068274,0.07888089,0.14048629,1.006337,0.3239582
138,0.7618809,0.73043317,0.49689,0.24047795,0.57960117,0.0,0.0,0.0,0.7153452,0.09096155,0.04007981,0.07901119,0.1439893,1.0110666,0.32246238
139,0.7482354,0.74173635,0.49689,0.24047795,0.572822,0.0,0.0,0.0,0.71260965,0.09534197,0.041110083,0.081422605,0.15436557,1.0114036,0.32348445
140,0.73197716,0.75990075,0.49689,0.24047795,0.572822,0.0,0.0,0.0,0.7153452,0.0970053,0.041140337,0.08409125,0.15437624,1.0024449,0.3241537
141,0.72711474,0.76461864,0.49689,0.24047795,0.572822,0.0,0.0,0.0,0.73686415,0.09772866,0.040965963,0.086236544,0.15343693,0.98810935,0.3321493
142,0.7365146,0.75657815,0.5018868,0.26305145,0.572822,0.0,0.0,0.0,0.7315437,0.10838914,0.041081168,0.08750822,0.14986455,0.9854908,0.33476302
143,0.7275906,0.76162064,0.5066747,0.30054867,0.572822,0.0,0.0,0.0,0.719429,0.11891506,0.042795718,0.09133655,0.16566078,1.0052166,0.33649635
144,0.7121452,0.76189274,0.4833983,0.31226745,0.572822,0.0,0.0,0.0,0.73020756,0.11833262,0.0472949,0.117227405,0.16853712,1.0012511,0.34475347
145,0.70279026,0.748684,0.4980869,0.34743446,0.572822,0.0,0.0,0.0,0.72618437,0.11679891,0.048093226,0.11818444,0.17811348,0.9914121,0.34707525
146,0.7218414,0.72851014,0.52591854,0.35410506,0.551985,0.0,0.0,0.0,0.7043392,0.11916656,0.056395344,0.13448614,0.18086755,0.9878907,0.3446681
147,0.7351936,0.7112338,0.5261663,0.35443303,0.5229125,0.0,0.0,0.0,0.69597054,0.12053027,0.056415424,0.13458917,0.18114808,0.99651915,0.3330896
148,0.7474468,0.6933486,0.5261664,0.35443303,0.5115845,0.0,0.0,0.0,0.7167091,0.12130562,0.059387606,0.13678144,0.18102892,0.9941246,0.33162686
149,0.7534741,0.68753016,0.5261664,0.35443303,0.5115845,0.0,0.0,0.0,0.72213876,0.12088625,0.05970056,0.13751394,0.18477714,1.004394,0.3144602
150,0.75356543,0.68753016,0.5261663,0.35443303,0.5321683,0.0,0.0,0.0,0.72618437,0.114797,0.059868906,0.13745038,0.18826154,1.0169294,0.30099636
151,0.75326747,0.67705667,0.523226,0.35419074,0.5358259,0.0,0.0,0.0,0.73818827,0.105354495,0.059936605,0.13903403,0.18871826,0.9946044,0.29951152
152,0.7519873,0.6625718,0.49245858,0.3529031,0.5625,0.0,0.0,0.0,0.7460835,0.10567375,0.0597864,0.13917297,0.18754241,0.99470043,0.30079383
153,0.7461253,0.6637775,0.46993232,0.32946026,0.5642334,0.0,0.0,0.0,0.76034534,0.105261624,0.05920803,0.13967519,0.18728448,0.99605846,0.3003318
154,0.7275364,0.6792948,0.46155235,0.2902605,0.5642334,0.0,0.0,0.0,0.74082935,0.10565259,0.057071477,0.13945477,0.18826738,0.9873568,0.30060467
155,0.70588005,0.7009849,0.46483722,0.28751084,0.5642334,0.0,0.0,0.0,0.7315437,0.107149586,0.057153612,0.14296311,0.18909675,0.9887047,0.30435938
156,0.68355876,0.7209182,0.49073812,0.2890882,0.5607612,0.0,0.0,0.0,0.7421464,0.106640324,0.05726623,0.14331041,0.18876036,0.9938847,0.3071518
157,0.6706758,0.7273479,0.50011325,0.29268515,0.5321683,0.0,0.0,0.0,0.72213876,0.10698289,0.056084067,0.14254057,0.18823586,0.9936932,0.30532652
