,Left Stick X Mean,Left Stick X Var,Left Stick X RMS,LeftStickY Mean,LeftStickY Var,LeftStickY RMS,Right Stick X Mean,Right Stick X Var,Right Stick X RMS,Right Stick Y Mean,Right Stick Y Var,Right Stick Y RMS,Button South Mean,Button South Var,Button South RMS,Button West Mean,Button West Var,Button West RMS,L1 Mean,L1 Var,L1 RMS,R1 Mean,R1 Var,R1 RMS,R2 Mean,R2 Var,R2 RMS,Gyroscope X Mean,Gyroscope X Var,Gyroscope X RMS,Gyroscope Y Mean,Gyroscope Y Var,Gyroscope Y RMS,Gyroscope Z Mean,Gyroscope Z Var,Gyroscope Z RMS,Accelerometer X Mean,Accelerometer X Var,Accelerometer X RMS,Accelerometer Y Mean,Accelerometer Y Var,Accelerometer Y RMS,Accelerometer Z Mean,Accelerometer Z Var,Accelerometer Z RMS
342,0.1499492049140625,0.3591690502450196,0.76997685,-0.41041377384375,0.5274174530489526,0.7472243,0.0169058229296875,0.14079310560356256,0.38163695,-0.000713101601562501,0.002591178451750671,0.06392068,0.14453125,0.1236419677734375,0.22534695,0.04296875,0.0411224365234375,0.0,0.0546875,0.05169677734375,0.0,0.0,0.0,0.0,0.4296875,0.24505615234375,0.65251917,-0.00038766992695312487,0.0010152323626092853,0.029055927,9.525108554687509e-05,0.00042917240270546014,0.02444783,0.0018083465234375001,0.0006041743662936116,0.024579657,0.158778189578125,0.003617186956348736,0.16773736,-0.952148909375,0.011827159654981788,0.9571984,-0.27976179497656245,0.015696785542527944,0.3161686
343,0.07337980960156248,0.36050847822786347,0.7339851,-0.5067837730625,0.421429453468054,0.7807214,0.07774558363281249,0.07519509727972673,0.4349696,0.0011879043359375,0.002246656153463149,0.0649194,0.14453125,0.1236419677734375,0.22534695,0.04296875,0.0411224365234375,0.0,0.0546875,0.05169677734375,0.0,0.0,0.0,0.0,0.47265625,0.2492523193359375,0.646505,-0.00027879293867187497,0.0011305497091453041,0.028806336,0.00016202646054687511,0.0005693889625821569,0.023984466,0.0013351500781250002,0.0006533091707058482,0.024739886,0.1572990400078125,0.003976022847714691,0.16729496,-0.951277731640625,0.013223277542680054,0.95932716,-0.27904844607031254,0.019125814660966526,0.3134076
344,-0.011380219851562495,0.3237908803695766,0.7496708,-0.5853080465,0.3678887597080746,0.76691055,0.0828972311796875,0.07159090270316958,0.4349696,0.01864784390625,0.012204015240326247,0.0649194,0.14453125,0.1236419677734375,0.29973948,0.04296875,0.0411224365234375,0.0,0.0546875,0.05169677734375,0.0,0.0,0.0,0.0,0.4765625,0.24945068359375,0.63737744,-0.00021241168476562487,0.0011287824022372544,0.031091912,0.00018740753476562515,0.0005695362255864558,0.024065733,0.0012219114453125,0.0006725785754532825,0.02506636,0.1570453628203125,0.004649825967938909,0.1676117,-0.951897616796875,0.014276384570603663,0.96022165,-0.2789416334921875,0.022165732825870244,0.31238428
345,-0.07880556784166666,0.2726380982354955,0.75576276,-0.6207145976416667,0.3718239807079652,0.7545921,0.08842371325833334,0.07587495748339805,0.4349696,0.0198910335,0.012992887930491862,0.0649194,0.15416666666666667,0.13039930555555557,0.35355338,0.04583333333333333,0.0437326388888889,0.0,0.058333333333333334,0.054930555555555566,0.0,0.0,0.0,0.0,0.4708333333333333,0.24914930555555556,0.65251917,0.00029999050416666673,0.001185315420441819,0.030934667,-5.793588791666657e-05,0.0005727858872829145,0.024269383,0.0010476143333333335,0.0006463975283123109,0.026000276,0.15726877696666666,0.0048511530723994905,0.17000099,-0.9511845870833333,0.01455071079145129,0.96092194,-0.27838440189166663,0.02219702685383882,0.31029522
346,-0.06081007322321429,0.256186980717699,0.7262357,-0.6975381654642857,0.30083091427462627,0.7740138,0.09473969277678572,0.08069622334447811,0.4349696,0.021311821607142855,0.013890671771417448,0.0649194,0.16517857142857142,0.13789461096938777,0.38017267,0.049107142857142856,0.046695631377551006,0.20728905,0.0625,0.05859375,0.0,0.0,0.0,0.0,0.45982142857142855,0.2483856823979592,0.6343057,0.0008267079955357141,0.0011099502361696819,0.031115102,-0.0004359253352678569,0.0005115313319503772,0.023170825,0.0007931116964285713,0.0006208515261795405,0.0261221,0.15791157228571429,0.005070238900308587,0.17225902,-0.9548661325892857,0.01474226567403425,0.96025467,-0.27593285921428573,0.021440543320025596,0.30848968
347,0.009751393740384601,0.20605141682210226,0.69963413,-0.7658310165384615,0.25121105551571826,0.7880382,0.10202736145192308,0.08616008353414711,0.4349696,0.0229511925,0.014921559467662545,0.0649194,0.1778846153846154,0.14624167899408283,0.38017267,0.052884615384615384,0.050087832840236664,0.20728905,0.0673076923076923,0.06277736686390532,0.0,0.0,0.0,0.0,0.4423076923076923,0.246671597633136,0.6343057,0.0013963008221153847,0.001141485680936242,0.030755702,-0.0005772226206730767,0.0005339842093945974,0.021809973,0.000560129918269231,0.0006403745809532445,0.025383525,0.15851886347115382,0.005183452042748278,0.1732659,-0.9525433995192307,0.015538097035116587,0.95824206,-0.27546163925,0.02261780446745087,0.30682734
348,0.07710698384375002,0.16182557184977145,0.65416926,-0.8660213309375,0.11645497797253991,0.81639975,0.11052964157291667,0.09240033652100009,0.4349696,0.024863791875,0.016117468283834164,0.0649194,0.125,0.109375,0.38017267,0.057291666666666664,0.05400933159722222,0.20728905,0.07291666666666667,0.06759982638888887,0.21650635,0.0,0.0,0.0,0.4427083333333333,0.24671766493055555,0.61237246,0.0005734142239583334,0.0011795382888340272,0.029545788,-6.784330781249993e-05,0.0005542647118873187,0.019927206,0.0011804064739583332,0.0005700064330139178,0.025205253,0.162155786625,0.004837126157152282,0.17220616,-0.9539476968750001,0.01523110289858749,0.9586441,-0.27579053528125,0.02314882293147458,0.30428976
349,0.08467659873863638,0.17391075213290338,0.6207454,-0.8538414519318182,0.1252616007207451,0.8341804,0.12057779080681819,0.09958878347749717,0.434994,0.02712413659090909,0.01752138277445678,0.06511053,0.13636363636363635,0.11776859504132232,0.38017267,0.0625,0.05859375,0.20728905,0.07954545454545454,0.07321797520661158,0.2338536,0.0,0.0,0.0,0.42613636363636365,0.2445441632231405,0.6218671,9.996108522727265e-05,0.0012385001867242723,0.030027337,0.00012783343693181817,0.0005974706540577024,0.020220218,0.0012785414090909092,0.0006216957450366297,0.024492351,0.16129788342045454,0.004987305262663847,0.17271179,-0.9543526323863637,0.014221000784437759,0.9561674,-0.27272588784090906,0.023300127725228895,0.30570334
350,0.07505075048749998,0.19019585477454234,0.61778134,-0.839225597125,0.13543790546374573,0.8341804,0.0852466298875,0.07772908971314987,0.37560475,0.024406579125,0.018376137158018342,0.050908614,0.15,0.12749999999999997,0.38017267,0.06875,0.06402343750000002,0.20728905,0.0875,0.07984374999999999,0.2338536,0.0,0.0,0.0,0.425,0.24437499999999995,0.65550554,-0.0005536114312500002,0.0012244849247026774,0.031865068,-5.486257249999998e-05,0.0006515024644849119,0.020716695,0.0017419645124999998,0.000669825233456096,0.024646388,0.1615875222625,0.005390131323491634,0.16978723,-0.957205961875,0.014983853624015858,0.9583396,-0.27083282725,0.025022274240517967,0.30653456
351,0.05231848387499998,0.20347809119119856,0.60489094,-0.8213617745833334,0.1472954000683826,0.82356495,-0.0009035570694444445,4.8696202144490446e-05,0.2850254,0.03719634534722222,0.018313394826083,0.047413785,0.16666666666666666,0.1388888888888889,0.38017267,0.0763888888888889,0.07055362654320989,0.20728905,0.09722222222222222,0.08777006172839506,0.2338536,0.0,0.0,0.0,0.4166666666666667,0.24305555555555555,0.6875,-0.0024125242777777783,0.0011685518546524017,0.033624806,0.00030282205138888914,0.0007017700608280558,0.023862423,0.002260714555555555,0.000704880491500016,0.025594762,0.15843030806944444,0.00577482352083614,0.16946684,-0.9542049763888889,0.015228982270267912,0.95820284,-0.2730178859027778,0.02668407403383559,0.31143835
352,-0.04309401189062499,0.14206729201929308,0.56914,-0.8778740042187501,0.08755985101402003,0.84289634,-0.001016501703125,5.466841900005663e-05,0.2801122,0.041845888515625,0.020408004914269806,0.112034634,0.109375,0.097412109375,0.38017267,0.0859375,0.07855224609375,0.20728905,0.109375,0.097412109375,0.2338536,0.0,0.0,0.0,0.453125,0.247802734375,0.69033504,-0.0007565409062500002,0.0009792352424854438,0.033598028,0.00024289472968750026,0.0007712896133351733,0.023865694,0.0022651589765624995,0.0007576744245513656,0.02596289,0.15827178617187498,0.0060204055469734955,0.1712106,-0.9500989796875,0.0164779224477699,0.9593672,-0.27581692007812497,0.029200183989944704,0.3161869
353,-0.145889384125,0.06523565730557769,0.5112929,-0.9228830053571428,0.04153391988937658,0.84249103,-0.0011617162321428572,6.230949506741885e-05,0.2801122,0.047823872589285714,0.023037543839057397,0.112034634,0.044642857142857144,0.042649872448979595,0.38017267,0.09821428571428571,0.08856823979591841,0.20728905,0.125,0.109375,0.2338536,0.0,0.0,0.0,0.4642857142857143,0.24872448979591835,0.6643841,-0.0003605163214285717,0.0011068848063115891,0.03333643,-0.0006393282598214282,0.0008256045086458493,0.023173044,0.0013702453482142853,0.0006778762690755821,0.02463791,0.15388379526785714,0.005661052371379524,0.16654004,-0.9499696883928571,0.01637180172192888,0.9283568,-0.27616228544642857,0.03285821418594995,0.30571878
