Timestamp, Left Stick X, LeftStickY, Right Stick X, Right Stick Y, D-Pad Up, D-Pad Right,D-Pad Down, D-Pad Left, Button North, Button East, Button South, Button West, L1, R1, L2, R2, L3, R3,Gyroscope X, Gyroscope Y, Gyroscope Z, Accelerometer X, Accelerometer Y, Accelerometer Z,Touch 1, Touch 2, Touch 1 Pos X, Touch 1 Pos Y, Touch 2 Pos X, Touch 2 Pos Y
6.280049,-0.06669273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567627,-1.285522,-0.008178711,0,0,0,0,0,0
6.290049,0.01960851,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.07763672,-1.029297,-0.007324219,0,0,0,0,0,0
6.300049,0.1059862,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.02050781,-1.040283,0.008911133,0,0,0,0,0,0
6.31005,0.1769445,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.1411757,0.04798128,0,-0.06787109,-0.9589844,-0.1060791,0,0,0,0,0,0
6.32005,0.2006854,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.1420898,-0.9283447,-0.1513672,0,0,0,0,0,0
6.33005,0.2165419,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.08837891,-0.9125977,-0.2390137,0,0,0,0,0,0
6.34005,0.2165419,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.06970215,-0.8892822,-0.2481689,0,0,0,0,0,0
6.35005,0.2165419,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.05847168,-0.8649902,-0.1386719,0,0,0,0,0,0
6.360051,0.2165419,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.04772949,-0.9381104,-0.1011963,0,0,0,0,0,0
6.370051,0.2165419,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.06005859,-0.9276123,-0.0958252,0,0,0,0,0,0
6.380051,0.2165419,1,-0.006639781,-0.02094085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004516602,-0.9360352,-0.1179199,0,0,0,0,0,0
6.390051,0.2244794,1,-0.03065021,-0.1369043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812128,0.02298947,0.041481,0.02368164,-1.033569,-0.1174316,0,0,0,0,0,0
6.400052,0.2403741,1,-0.05439752,-0.2834397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03063965,-1.130493,-0.2541504,0,0,0,0,0,0
6.410052,0.2403741,1,-0.1505773,-0.672089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06497025,0.01399359,0.01774187,-0.09326172,-1.018555,-0.02355957,0,0,0,0,0,0
